ID ra dec z fracDeV_r velDisp petroMag_u petroMag_g petroMag_r petroMag_i petroMag_z modelMag_u modelMag_g modelMag_r modelMag_i modelMag_z extinction_u extinction_g extinction_r extinction_i extinction_z petroRad_u petroRad_g petroRad_r petroRad_i petroRad_z petroR50_r petroR90_r
1237648704585334815 202.204704939723 0.0495083553239221 0.04820528 1 122.3639 17.8018 16.03562 15.27753 14.93706 14.89879 17.75635 16.04258 15.24174 14.87119 14.56691 0.1170841 0.09123111 0.06311326 0.04689991 0.03488492 22.02046 20.60423 21.32788 19.29784 17.82771 7.737637 18.3959
1237648704048464089 202.22296493021 -0.322685079559375 0.04613728 0.4903919 89.55705 17.50921 16.02278 15.3346 15.02351 14.75049 17.18507 15.72415 15.00004 14.63665 14.33394 0.1093736 0.08522316 0.05895699 0.04381136 0.0325876 13.54708 13.56095 13.52111 12.86724 12.63843 6.29396 14.54834
1237648704048464069 202.212350493857 -0.36546274911196 0.02179444 0.7074305 68.51761 19.02605 18.00967 17.5065 17.2207 17.11718 18.68373 17.74325 17.28668 17.08212 16.96107 0.107907 0.08408037 0.05816641 0.04322388 0.03215062 3.525736 4.680118 5.26173 5.425443 5.463821 2.242574 6.22776
1237648704040861800 184.852447834926 -0.294097392647684 0.03897807 0.0002411059 12.65736 18.18045 17.07951 16.73346 16.56975 16.29265 18.04597 17.06197 16.722 16.5454 16.34999 0.09737741 0.07587583 0.05249054 0.0390061 0.02901337 5.702355 6.632973 6.821477 6.626815 7.819006 3.285688 7.40197
1237648703530926742 246.395957811223 -0.747285254322942 0.0473687 0.6469718 37.55859 20.69541 18.78535 17.85635 17.49129 17.1909 20.50803 18.54108 17.66406 17.2584 16.94406 0.3822803 0.2978702 0.2060653 0.1531286 0.1138995 3.62369 4.454441 4.824353 4.547167 4.526179 2.083079 5.966811
1237648702993531230 245.138814048416 -1.0956254314423 0.02051811 0.1994743 101.1622 17.92034 16.32305 15.32735 14.8813 14.52238 17.96945 16.36567 15.38007 14.90084 14.51195 0.4355893 0.3394082 0.234801 0.1744823 0.1297828 9.218499 9.004282 9.104962 8.962583 8.758157 4.243808 10.61466
1237649918971609246 28.7898119861735 12.962812746164 0.03276403 0.04565861 67.14786 18.57343 17.38851 17.02045 16.77128 16.78321 18.46857 17.4115 17.01988 16.79133 16.66546 0.2281955 0.1778084 0.123007 0.09140738 0.0679903 14.69351 6.205358 6.428945 6.404679 5.583478 2.983023 7.014813
1237648722848514188 196.422453518078 1.18990983593067 0.04423311 1 111.7385 18.13722 16.43692 15.61081 15.20426 14.93188 18.16898 16.31173 15.46336 15.06379 14.74487 0.1083423 0.08441955 0.05840106 0.04339824 0.03228032 12.40816 6.899129 6.375066 6.032588 5.637908 2.694337 8.304209
1237648722830688271 155.600556206058 1.19823180703168 0.02162867 0.3136615 67.48244 15.70972 14.70495 14.28533 14.05661 13.90539 15.82069 14.82276 14.3413 14.1126 13.92004 0.2543587 0.1981946 0.1371101 0.1018875 0.07578557 16.48411 16.45144 16.23111 16.35953 16.29442 7.898635 16.01826
1237648722830098533 154.266755956757 1.05612362507841 0.04510868 0.2390345 86.76525 17.91947 16.65472 16.09156 15.74749 15.55374 17.83175 16.67174 16.10953 15.74649 15.50305 0.1799459 0.1402126 0.09699844 0.07208024 0.05361445 4.21615 4.742029 4.754253 4.672415 4.658005 2.272328 5.10938
1237648722317148330 208.996210286094 0.754157390390446 0.0237703 0.3947775 0 18.03978 17.14889 16.82778 16.66908 16.58089 18.05787 17.19425 16.90374 16.76755 16.63035 0.1609925 0.1254443 0.08678178 0.06448817 0.04796735 3.74104 4.62733 4.800336 4.924707 4.864239 2.102455 5.326408
1237648721790697709 232.693780667203 0.277830551565576 0.02907724 0.1899085 57.58494 17.25705 16.05147 15.69097 15.45248 15.41198 17.2554 16.11885 15.70043 15.45652 15.27001 0.2675995 0.2085117 0.1442475 0.1071913 0.07973064 14.59861 16.13182 15.76366 15.80249 14.40235 6.914156 16.56799
1237648721763631279 170.901089467168 0.326967194324372 0.04972108 0.007178182 97.26344 18.32075 16.89437 16.27316 15.84313 15.58914 18.47302 16.99474 16.27692 15.79908 15.45892 0.1529452 0.1191739 0.08244395 0.06126469 0.04556967 9.160415 9.083728 8.417543 8.066552 7.137685 3.821448 8.155263
1237648721252057450 228.695134987011 -0.19984110523789 0.03727139 0.1219406 44.8476 18.28774 17.09052 16.74103 16.52898 16.47746 18.442 17.21176 16.7693 16.50835 16.36512 0.2272239 0.1770513 0.1224833 0.09101821 0.06770083 10.58088 10.95579 10.38265 10.17499 9.097674 4.515586 10.04568
1237648721251926254 228.36890495237 -0.0968145474209477 0.03771064 0.09840606 65.11456 18.41516 16.98915 16.33492 15.95355 15.65933 18.53572 17.04232 16.32994 15.91889 15.56113 0.212191 0.1653378 0.1143799 0.08499654 0.0632218 10.6596 9.349951 8.429524 8.166237 7.299586 3.834962 10.1318
1237648721249501332 222.801494529951 -0.0608505729696996 0.04349496 0.850937 92.28199 18.32556 16.78489 16.00775 15.5895 15.2786 18.2396 16.59156 15.79067 15.36706 15.03757 0.1986517 0.1547881 0.1070817 0.07957316 0.05918781 13.71451 7.968737 7.654073 7.697116 7.450038 3.687225 9.105456
1237648721249501207 222.81599545079 -0.163268513159241 0.04266208 0.03486922 43.29584 19.56052 17.68418 16.83356 16.33841 16.00806 19.33471 17.67506 16.81282 16.31883 15.91924 0.2054473 0.1600831 0.1107448 0.08229522 0.06121252 6.460346 7.036749 6.732933 6.857057 6.398742 3.061992 7.129868
1237648721235345570 190.524735838769 -0.0448628918467886 0.04741164 0.1476693 70.92458 18.98143 17.66749 17.15737 16.91988 16.55939 18.89571 17.6472 17.12259 16.86141 16.64394 0.1021341 0.0795822 0.0550546 0.04091147 0.03043061 7.144085 8.095462 8.220587 7.792359 8.294433 3.774617 7.406082
1237648721226760264 170.895978287046 -0.0901425069686865 0.04832833 0.8905334 168.7122 19.37041 17.57929 16.71725 16.30494 15.98226 19.33648 17.5073 16.64668 16.243 15.90084 0.1293561 0.1007934 0.0697284 0.05181567 0.03854134 2.487791 2.47431 2.556489 2.474828 2.4342 1.157616 3.188353
1237648721225908400 168.957591977392 -0.0546115143125574 0.03890612 0.2303679 35.82365 18.55044 17.47642 17.02181 16.76097 16.49062 18.51735 17.48384 17.06217 16.82633 16.60761 0.2427593 0.1891564 0.1308575 0.09724115 0.07232955 5.936122 6.584589 6.811994 6.805878 23.42494 3.273502 7.138051
1237648720712630386 222.801673042154 -0.456875303901336 0.04329725 0.6674435 158.3215 18.03442 16.39128 15.54116 15.0668 14.74237 18.11957 16.24876 15.34335 14.8264 14.41834 0.2223762 0.173274 0.1198702 0.08907638 0.06625646 68.29909 10.31868 8.258468 7.135593 6.600189 3.546217 11.35672
1237648720685301897 160.443642405501 -0.600549711940271 0.03641907 0.3281383 13.65535 18.3929 17.04628 16.64261 16.46414 16.5339 18.27173 17.0717 16.65145 16.39055 16.27766 0.20476 0.1595476 0.1103743 0.08201993 0.06100775 13.95278 14.95826 16.44058 13.18636 11.67041 6.232449 13.09134
1237648720678551818 144.957669474016 -0.561525638929004 0.03028763 0.1735731 74.69984 18.2252 15.96731 15.46661 15.18821 15.05609 18.02898 16.07626 15.52822 15.2315 15.01945 0.2294761 0.1788062 0.1236973 0.09192037 0.06837187 8.230149 12.69596 11.56184 11.84623 10.83647 5.408932 13.91987
1237648720164225051 196.506465297889 -0.997770282956913 0.02265377 0.2011577 83.85593 18.23637 16.46836 15.604 15.17324 14.87392 18.20089 16.51818 15.64471 15.18792 14.82927 0.0937897 0.07308029 0.05055661 0.03756898 0.02794442 8.222277 8.539435 8.211265 8.115359 7.417172 3.727198 9.149933
1237648720146333923 155.615299479674 -0.926165861216253 0.04852981 0.233426 54.20791 18.98491 17.74914 17.46963 17.42535 17.37797 19.01435 17.87086 17.53551 17.32991 17.15293 0.2224873 0.1733606 0.11993 0.08912087 0.06628955 8.924751 8.841487 8.365557 8.011274 7.207248 3.911932 9.011645
1237659896710234809 262.52745285553 58.3162481185849 0.02738634 0 70.01504 19.07873 18.12424 17.69212 17.51091 17.66298 19.45513 18.11524 17.64949 17.41386 17.30988 0.184526 0.1437814 0.09946731 0.07391487 0.05497909 2.969804 9.34859 8.733556 7.659372 7.36329 3.965006 8.810264
1237648705656520828 196.422339604201 0.935695251824347 0.0444661 0.2953885 0 19.06228 17.58504 17.30611 17.10478 17.08533 18.8703 17.69384 17.34251 17.09597 16.95762 0.1009469 0.07865717 0.05441466 0.04043593 0.0300769 9.196253 10.64202 18.01797 10.16441 9.782153 4.479936 9.081634
1237648705122074764 201.908989608152 0.448565776035657 0.03647168 0 82.43857 16.73913 15.4324 14.81603 14.45745 14.23749 16.8903 15.53695 14.84578 14.47063 14.17523 0.1183081 0.09218489 0.06377308 0.04739024 0.03524963 13.00529 12.82214 12.56824 12.74011 12.06887 6.263107 12.09463
1237648704601915871 240.121541562861 0.155091568029269 0.03254654 0 69.18619 19.62106 18.20454 17.72816 17.4629 17.18349 19.38688 18.16926 17.69698 17.45006 17.3329 0.4541463 0.3538677 0.244804 0.1819156 0.1353118 4.957816 4.881068 5.10127 5.187031 4.847138 2.441309 5.659444
1237648704594378761 222.8475735599 0.00707960583336023 0.02316491 1 76.20515 17.59972 15.93762 15.15291 14.77385 14.49986 17.53734 15.81781 15.03433 14.66825 14.38418 0.1933582 0.1506634 0.1042282 0.07745275 0.05761062 7.520999 7.491993 7.631235 7.601247 7.297233 3.217436 9.416913
1237648704061505583 232.02638593517 -0.260734896170804 0.04980367 0.3512405 0 19.50494 18.33455 17.9494 17.74137 17.78969 18.8264 17.73623 17.36737 17.11852 17.0223 0.3763981 0.2932869 0.2028945 0.1507723 0.1121469 8.63844 8.336596 8.985906 7.959225 8.287868 3.846163 7.79297
1237648704057508062 222.842632857751 -0.375591225176147 0.0434349 0.9229919 98.48522 19.2197 17.71322 16.92856 16.51838 16.20682 19.29866 17.58079 16.76517 16.34474 16.00443 0.2241854 0.1746838 0.1208454 0.0898011 0.06679552 7.008649 3.471456 3.168447 2.914787 2.831418 1.496193 4.379165
1237648703531320103 247.377863876016 -0.830275678772125 0.0491895 0.8937472 106.7945 19.39966 17.63548 16.73055 16.30196 15.96662 19.29411 17.5023 16.58649 16.16303 15.81341 0.4275688 0.3331587 0.2304777 0.1712696 0.1273931 4.641859 4.911655 5.036968 5.1259 5.063843 2.20664 6.087683
1237648703530730485 246.016536634435 -0.763883569837128 0.04644161 0 51.8833 19.36463 18.14841 17.58803 17.14851 17.19023 19.39668 18.06811 17.4741 17.11304 16.90632 0.4449635 0.3467126 0.2398542 0.1782373 0.1325758 27.91991 8.371799 8.526114 9.027418 7.707527 4.303185 7.54329
1237648703524962319 232.714780776667 -0.659616401545455 0.02850763 0.9130659 52.74274 19.37866 18.00211 17.33326 16.98038 16.77311 19.0918 17.81401 17.2146 16.89591 16.65272 0.4575348 0.356508 0.2466306 0.183273 0.1363214 2.991727 3.160977 3.729203 3.937505 3.610027 1.637924 4.934267
1237648703504973980 187.158366334214 -0.780053422389896 0.04303553 0.1987713 17.10633 19.00326 17.50002 17.12303 16.9652 16.74708 18.65423 17.44228 17.13006 16.88726 16.7489 0.1008532 0.07858415 0.05436415 0.04039839 0.03004898 6.285537 6.777989 6.966466 6.526517 7.218972 3.273018 7.680156
1237648702967447657 185.6353503827 -1.20989665972918 0.04931947 0.05539669 0 18.16247 17.08961 16.61668 16.40823 16.62933 18.18849 17.00276 16.55171 16.30584 16.21456 0.1140156 0.08884021 0.06145924 0.0456708 0.03397069 14.12918 13.54491 14.40168 13.30345 11.86274 6.365371 11.88344
1237648675604660569 241.079456201863 1.1385168226917 0.04806982 0 82.6609 17.76413 16.61318 16.16048 15.90072 15.75942 17.7902 16.62802 16.15077 15.85967 15.6565 0.6025704 0.4695188 0.3248109 0.2413693 0.1795344 7.480653 7.219138 7.364064 7.183777 6.965937 3.466074 7.58303
1237648672922468973 246.015171970656 -0.902868762939568 0.04652571 0.1306299 102.5575 17.71161 16.26493 15.55729 15.15328 14.9578 17.75489 16.31037 15.54011 15.10274 14.79766 0.4252305 0.3313367 0.2292172 0.170333 0.1266964 10.18204 11.13291 11.09634 10.83379 10.06298 5.203332 10.80825
1237654600487469304 144.998651785447 2.99569948714653 0.04622795 0.9330245 61.2745 19.0818 17.82406 17.27074 16.95047 16.74587 18.80477 17.62936 17.16541 16.86024 16.69186 0.1446319 0.1126962 0.07796273 0.05793466 0.04309274 2.49358 3.487694 4.871621 4.777504 4.138634 1.998554 5.665228
1237654399167561807 233.995733695033 54.3029695112088 0.04593654 1 173.8544 17.71668 15.95025 15.1472 14.74199 14.44102 17.76712 16.00881 15.18839 14.78864 14.46855 0.09249534 0.07207175 0.0498589 0.03705051 0.02755877 5.228073 11.32053 8.755994 9.54966 9.551204 3.170397 12.20583
1237654399153471651 171.033835083474 63.9391330185777 0.04613525 0.8131257 80.15453 18.88525 17.32611 16.55343 16.17564 15.92204 18.79408 17.13838 16.35607 15.98114 15.68695 0.03898062 0.03037344 0.0210122 0.01561432 0.01161418 5.280258 5.862358 5.670825 5.646317 5.41794 2.462603 6.658897
1237663782592839944 13.8456743506341 -1.21122027342779 0.04177387 0.2860591 126.476 18.43335 16.74478 15.90163 15.48395 15.1658 18.59776 16.80647 15.97712 15.53405 15.21521 0.1435118 0.1118234 0.07735893 0.05748598 0.042759 8.119785 8.891123 8.704182 8.572337 8.353862 4.134702 9.779486
1237654391644094677 127.648139479379 47.0944257430568 0.0452572 1 130.3111 18.54179 16.82249 16.01204 15.63303 15.43305 18.69799 16.8872 16.06288 15.64343 15.34457 0.1534889 0.1195975 0.08273703 0.06148248 0.04573167 12.53586 10.25192 10.08367 9.243212 8.320511 4.097 13.15884
1237654390568976776 125.618093128968 44.0678068982947 0.02342305 0 16.42743 19.36902 18.38963 17.79604 17.48571 17.61881 19.76273 18.38034 17.77797 17.47389 17.29857 0.288405 0.2247232 0.1554625 0.1155253 0.08592958 2.969543 9.258966 9.968334 9.428764 8.797767 4.442217 10.25215
1237654383591817232 147.061317583832 57.7457123753918 0.02966326 0.8198013 98.26123 17.25151 15.86476 15.27656 14.99025 14.7505 17.10107 15.77967 15.16568 14.85147 14.59624 0.05781921 0.04505233 0.03116699 0.02316042 0.0172271 3.972356 4.541863 4.441778 4.727429 4.153253 1.986218 5.4977
1237654381440860244 137.86326742286 51.5901884689183 0.04811336 0.1977185 44.22226 19.48364 18.28888 17.68101 17.33866 17.08032 19.67513 18.31723 17.70351 17.31964 17.02402 0.06829886 0.05321801 0.03681597 0.02735821 0.02034948 10.97095 4.035357 3.642484 3.538598 3.455965 1.740814 3.815686
1237663782592839949 13.8624928781503 -1.22311759281203 0.04347191 0.3929524 96.41243 20.0946 18.277 17.4632 17.07455 16.78061 20.24235 18.31441 17.50872 17.11402 16.81886 0.1458633 0.1136557 0.07862647 0.05842789 0.04345962 3.540562 3.051248 3.044956 2.943079 2.96179 1.368685 3.515138
1237663782600179742 30.5844689107914 -1.11080792463921 0.04317472 0.7713448 201.0917 17.99609 15.58551 14.67561 14.27216 13.93474 17.42253 15.39012 14.49121 14.0741 13.68777 0.1153146 0.08985236 0.06215944 0.04619113 0.03435771 6.708399 10.21785 10.34626 9.957371 9.84128 4.440436 13.29494
1237663783124729974 2.50076264745767 -0.809727802730438 0.0391796 0.00264907 53.28827 18.84823 17.33819 16.74594 16.39794 16.19003 18.8685 17.34254 16.74876 16.42633 16.2529 0.1624709 0.1265962 0.0875787 0.06508036 0.04840783 7.591743 7.49333 7.868674 7.900592 7.44894 3.877538 8.197977
1237654030326562954 166.886051667933 2.70927686293463 0.03884615 0.03546079 67.65379 18.38997 17.47187 17.09893 16.82273 16.79287 18.6295 17.52522 17.07141 16.81561 16.75235 0.1995079 0.1554552 0.1075432 0.07991612 0.05944291 11.86383 9.104503 8.527173 8.777865 10.24522 4.001083 8.308676
1237654029791920344 172.059795132027 2.39996407416776 0.02285229 0.1145957 42.92168 17.55788 16.37631 15.93245 15.74162 15.39828 17.67854 16.41237 15.90571 15.66124 15.42331 0.1395994 0.1087749 0.07524998 0.0559188 0.04159331 16.32081 15.41052 14.82705 14.42354 15.31868 6.847786 14.31582
1237654029251510356 163.914878781677 1.78474972597206 0.03807417 0.9678996 87.7627 18.68575 17.0971 16.3514 16.03882 15.75714 18.60571 16.94225 16.21351 15.86272 15.57768 0.1189418 0.09267868 0.06411468 0.04764408 0.03543844 6.22281 5.951383 5.805095 5.457055 5.390529 2.517879 7.478062
1237663783131152578 17.2122492280615 -0.650972107379567 0.04625499 1 111.0559 18.97706 17.22919 16.39531 15.97422 15.68902 19.07091 17.17171 16.31802 15.90187 15.57823 0.1442595 0.1124061 0.07776199 0.05778549 0.04298179 4.812652 5.213483 4.957633 5.047194 4.751936 2.025534 6.141747
1237653651841876115 16.2824870329138 14.6321235081636 0.04070837 1 106.1383 18.64643 16.82786 15.95781 15.57513 15.27355 18.59375 16.72382 15.86887 15.4743 15.14227 0.1923773 0.1498991 0.1036995 0.07705984 0.05731836 16.7414 5.530816 5.70127 5.361506 5.578871 2.388146 7.782046
1237653651308806260 25.1778252439661 13.5512968352029 0.04469848 1 205.2535 17.77582 15.96211 15.10769 14.6851 14.41613 17.74392 15.84033 14.9584 14.52072 14.21668 0.2345628 0.1827697 0.1264392 0.0939579 0.06988742 9.540919 8.700245 8.104745 8.214002 7.801781 3.374326 11.33043
1237653613722140792 140.711280801956 54.4570148086858 0.03286467 0 52.34563 17.74986 16.6236 16.18624 15.94026 15.77805 17.79342 16.58902 16.12441 15.85028 15.66402 0.1250939 0.09747232 0.0674309 0.05010838 0.03727143 7.114331 6.966325 6.869823 6.768033 6.841887 3.722753 6.83038
1237653613185138788 140.706540991252 53.8996107038224 0.03222169 0 64.08185 18.57247 17.4482 17.07328 16.81541 16.73361 18.61869 17.4173 17.02099 16.79505 16.64984 0.08968971 0.06988561 0.04834654 0.03592666 0.02672284 6.069257 6.036357 6.011793 6.042464 5.884219 2.921688 5.859469
1237653589020377526 123.675513841159 44.3055484276163 0.02409032 0.1465702 0 20.19425 18.24288 17.76166 17.63789 17.30078 19.3413 18.22269 17.81816 17.61996 17.47406 0.2338767 0.1822351 0.1260694 0.09368309 0.06968301 2.969843 9.052757 9.421059 8.736234 13.60171 4.380327 11.07786
1237653502045061220 41.1044100623257 -7.86791919791222 0.03193412 0.3242509 38.64072 19.67105 18.0635 17.31853 16.98974 16.74818 19.88409 18.07872 17.36076 16.98093 16.74059 0.1221741 0.09519726 0.06585702 0.04893883 0.0364015 27.92525 5.072638 4.829781 4.687238 5.121348 2.312296 5.728491
1237653472516309132 40.1454795947365 -7.56484940732931 0.02394878 0 37.76434 18.89928 17.7928 17.37797 17.16337 17.0408 18.84875 17.77912 17.32318 17.10279 16.94232 0.09696241 0.07555246 0.05226684 0.03883986 0.02888972 6.370398 6.297183 6.129802 6.105397 6.123065 2.885304 5.999809
1237653007583675504 317.500447899773 9.88686826446813 0.04016577 0.05464885 0 18.97656 17.6839 17.22086 17.12635 18.09058 18.85367 17.6577 17.17522 16.89384 16.75781 0.3824096 0.297971 0.206135 0.1531804 0.113938 9.46765 10.18653 10.16436 8.967837 2.969497 4.348498 8.873584
1237652944784523421 356.66680699793 15.9646358248467 0.04250043 0.06531256 31.68622 19.1814 18.10481 17.43797 17.05871 16.73521 19.51028 18.18945 17.46936 17.06951 16.77629 0.1102626 0.08591591 0.05943622 0.04416749 0.03285249 6.965371 5.895595 5.526765 5.593073 5.1566 2.566881 6.471013
1237652944242344210 344.154178563529 14.870556206991 0.03137652 0.2252647 0 19.43392 18.02162 17.36738 17.02001 16.91938 19.41007 18.12764 17.45317 17.07923 16.84797 0.2534642 0.1974976 0.1366279 0.1015292 0.07551906 5.566182 5.063163 5.255135 4.993882 4.127373 2.462772 6.831632
1237652943711371457 358.068429262414 15.2660379302476 0.0346837 0 0 19.21159 18.02178 17.48363 17.04546 17.00575 19.29118 17.99167 17.4501 17.10202 16.99196 0.160617 0.1251517 0.08657935 0.06433774 0.04785546 7.663667 6.646334 6.622321 7.365116 6.21609 3.120772 7.000716
1237652943706456264 346.484958992471 14.6551442268869 0.03525198 0.2633112 91.76105 17.44733 16.11481 15.32772 14.89013 14.58809 18.058 16.29846 15.40564 14.92099 14.55213 0.6336625 0.4937455 0.3415709 0.2538238 0.1887982 2.969957 15.68725 13.55255 12.26952 11.29413 5.887451 16.74974
1237652943169585603 346.470195403563 14.166094411748 0.02422241 0 0 18.93063 18.34942 17.64817 17.59794 18.06145 19.6886 18.24284 17.5679 17.31601 17.53348 0.9813954 0.7646967 0.5290136 0.3931138 0.2924044 0.0839423 13.39523 12.78263 11.51995 11.97032 5.6531 11.51982
1237652934570017312 317.430950138106 -7.00017455124785 0.03109132 0.03930743 0 18.34264 17.46764 16.95016 16.54584 16.34561 18.75821 17.53032 16.94504 16.57503 16.31184 0.4063885 0.3166552 0.2190606 0.1627855 0.1210825 27.91809 15.98536 27.91742 14.51036 13.41811 5.799281 13.8391
1237652900762091720 32.3259250736917 -8.82064225663867 0.04799059 0.1412004 0 19.09921 17.64877 17.34197 17.12673 16.96029 18.80545 17.67534 17.30954 17.06496 16.93888 0.09057838 0.07057806 0.04882558 0.03628264 0.02698762 9.001486 11.09461 10.44874 9.874571 10.21629 4.64005 9.769729
1237652899692216421 41.2756358058543 -8.88095562115251 0.03751389 1 92.77705 17.30457 15.99632 15.31048 14.91859 14.64697 17.40553 15.97555 15.24066 14.85055 14.53866 0.1202772 0.09371918 0.0648345 0.04817898 0.03583631 13.32888 11.04456 10.46657 10.44592 42.78986 4.498199 11.88546
1237663785279815811 19.8756713818632 1.0413107632114 0.04491954 0.9657589 119.1866 18.82243 17.05532 16.26733 15.85037 15.60514 18.78417 16.95659 16.14183 15.72126 15.43862 0.1208748 0.09418485 0.06515664 0.04841837 0.03601437 6.746204 6.620974 5.922446 6.079371 5.472268 2.541071 7.768349
1237652615668170841 24.1868017147644 -10.6921313481004 0.0402007 0.8581823 58.03222 19.58887 18.25201 17.66028 17.31782 17.09478 19.29947 18.06725 17.51588 17.19477 16.964 0.1262323 0.09835937 0.06804456 0.0505644 0.03761062 2.680602 3.44434 3.691773 3.706942 4.199587 1.641804 4.487066
1237652900229677126 42.6424363425298 -8.35206959974611 0.0454891 0.2578847 67.37147 17.69945 16.30348 15.74814 15.45879 15.51285 17.83645 16.39417 15.75653 15.41453 15.20901 0.1612601 0.1256528 0.08692601 0.06459534 0.04804707 12.27221 17.24113 17.79576 16.68837 14.87403 7.741241 15.2236
1237652899162816628 58.4398782017326 -7.09094772107291 0.0323191 0.410969 24.86148 19.6069 18.16809 17.46046 17.114 16.87747 19.60645 18.2169 17.54476 17.19102 16.92726 0.3756163 0.2926777 0.2024731 0.1504592 0.111914 3.610876 3.303674 3.331248 3.323413 3.282327 1.604893 4.217682
1237652601174360555 318.222008716785 -5.72637536651754 0.0488741 0.1775262 84.88142 20.96888 18.82654 17.87288 17.37245 17.06771 20.83924 18.90807 17.90497 17.3663 16.98467 0.6497846 0.5063077 0.3502613 0.2602817 0.1936018 3.828525 4.190193 3.826796 3.819685 3.625472 1.793397 4.52112
1237652599032971582 331.868767643449 -8.85214308887387 0.02826809 0 48.52555 19.12498 18.11246 17.79867 17.73597 17.85891 19.14618 18.12282 17.71775 17.5221 17.4406 0.1308452 0.1019537 0.07053109 0.05241216 0.03898501 7.845418 7.662728 7.151289 6.857333 6.365334 3.326933 6.765586
1237663457240023749 318.218973026619 -0.366206007430047 0.03198596 0.2262317 57.27361 19.70888 18.25273 17.78456 17.51253 17.7345 19.65827 18.26266 17.79289 17.53693 17.42879 0.310978 0.2423119 0.1676303 0.1245673 0.09265515 27.92073 9.18085 9.352057 9.578994 5.676255 4.383223 11.1466
1237651822177812714 228.0681070261 3.41892468474827 0.04588036 0.7881382 150.6603 18.42947 16.54144 15.65997 15.23915 14.90334 18.28704 16.38218 15.48619 15.06936 14.73504 0.1930532 0.1504258 0.1040639 0.0773306 0.05751976 5.230339 5.581813 5.534853 5.52199 5.587117 2.463234 7.065323
1237651822174142715 219.780442951814 3.7331013821191 0.04425985 0.5853907 0 22.03491 17.08606 16.59306 16.42261 16.46581 18.02398 16.4136 15.91328 15.65339 15.52896 0.1918308 0.1494732 0.1034049 0.07684092 0.05715553 7.917635 12.89622 12.71677 12.30123 11.58484 5.983331 12.64938
1237651800162369678 154.572979956738 -0.725374662854837 0.03381977 0.3014657 51.46624 19.22508 17.87054 17.23173 16.84932 16.59361 19.33921 17.93833 17.25399 16.87526 16.59973 0.257175 0.200389 0.1386282 0.1030156 0.07662468 4.567695 4.889075 4.862222 4.554756 4.37616 2.023648 4.845298
1237663783124795497 2.62077312324961 -0.770011173835388 0.0385855 0 43.79776 18.47299 17.24801 16.84091 16.48709 16.52108 18.42094 17.26204 16.79948 16.49006 16.25025 0.1467847 0.1143737 0.07912317 0.05879699 0.04373416 9.875596 9.112638 8.884688 8.936962 7.57034 3.80993 9.057054
1237651754545250520 175.506556684612 3.02677120241238 0.0410455 0.3825377 77.63873 19.69029 18.13578 17.31055 16.92982 16.59908 19.75845 18.21085 17.37065 16.89951 16.54027 0.09029058 0.07035381 0.04867044 0.03616735 0.02690187 4.312244 5.447219 5.056447 4.738424 4.229194 2.353053 6.549686
1237663783140720755 38.9788470584463 -0.796377215287543 0.03852646 0 50.48966 18.67468 17.54129 17.09999 16.86411 16.80799 18.61043 17.51338 17.06244 16.80938 16.67398 0.1170311 0.09118988 0.06308474 0.04687872 0.03486916 6.60378 6.864092 7.235353 7.114439 6.733865 3.413884 7.21085
1237663783679164612 42.5749444169385 -0.355625281885413 0.02886841 0.2859465 58.53713 17.1697 15.96349 15.40444 15.09097 14.81183 17.30348 16.03099 15.44368 15.12089 14.81898 0.2633439 0.2051958 0.1419535 0.1054866 0.07846269 12.31529 11.41237 11.07242 11.17328 11.09529 5.40445 11.80361
1237651753456304348 140.827889263489 1.58310237665606 0.02602712 1 126.3084 17.00084 15.4701 14.74738 14.40101 14.13124 17.11675 15.38345 14.61632 14.25189 13.94187 0.1595898 0.1243513 0.08602566 0.06392628 0.04754941 15.48873 12.86668 7.763982 7.548908 7.155821 3.803696 11.78553
1237651752936603791 180.110839215609 1.66878057668014 0.02128574 0.818794 24.54186 19.73324 18.1937 17.50881 17.20083 17.00666 19.58156 17.96124 17.292 16.97705 16.77209 0.09301819 0.07247914 0.05014073 0.03725994 0.02771455 5.792272 5.780593 5.872603 5.748574 5.715287 2.549849 7.432049
1237651752930050200 165.109031042421 1.65564652581752 0.03979311 1 134.3533 19.2047 17.54488 16.74132 16.37725 16.10723 19.31193 17.5215 16.69671 16.31602 16.01144 0.1428737 0.1113262 0.07701497 0.05723037 0.04256888 6.711174 3.564439 3.475171 3.310333 3.261783 1.567572 5.017069
1237651752415395905 215.827104272531 1.01578763211228 0.04021256 0.1186368 53.90482 18.1393 17.04473 16.72959 16.48974 16.34945 18.07963 17.06887 16.71458 16.46246 16.27935 0.1320237 0.102872 0.07116636 0.05288423 0.03933615 6.267559 6.840113 6.484334 6.599288 6.447803 3.065695 8.742078
1237651737930498465 239.626149730501 2.69115890295702 0.03216637 0.5845382 90.44807 18.63559 17.03015 16.09288 15.62609 15.28915 18.52372 16.78645 15.86907 15.37599 14.99997 0.4708549 0.366887 0.2538107 0.1886086 0.1402901 7.388437 6.883822 6.523174 6.382084 6.236812 2.780332 7.757936
1237651737388580989 228.037538556971 2.51440126712162 0.03871559 0.9979655 183.8738 17.96372 16.27195 15.41561 15.01319 14.69502 18.02891 16.17538 15.31203 14.90315 14.56303 0.1738034 0.1354265 0.0936874 0.06961977 0.05178433 19.66713 4.280447 4.194074 4.140693 4.052742 1.803464 5.678174
