objID,ra,dec,z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
1237654653638017197,125.655325504929,42.5565799763677,0.02425299,18.56643,17.55153,17.1464,16.91788,16.68729,18.54332,17.52387,17.10909,16.87298,16.64361
1237654654179934419,137.453442293394,50.9550961261124,0.03747803,18.39495,16.99491,16.2203,15.85024,15.54445,18.6194,16.92513,16.13943,15.7768,15.45335
1237654668666601504,160.810490945424,-1.0873945453556,0.03826432,18.01895,16.47056,15.77069,15.38083,15.07685,17.89342,16.47239,15.79309,15.40231,15.0797
1237654669739491458,158.956150225276,-0.239018738026403,0.02795164,18.1487,16.8277,16.18339,15.85097,15.59387,18.27555,16.95024,16.30221,15.94787,15.62729
1237654879118819433,197.512391396454,3.91678576083851,0.04794106,18.07869,16.9782,16.46645,16.14581,15.98265,18.12789,16.81713,16.24539,15.89717,15.64381
1237654879127928997,218.36791195787,3.15754871246767,0.02711606,19.21594,18.30858,17.85549,17.58483,17.49269,19.35011,18.33101,17.915,17.6863,17.56461
1237654879664799946,218.342771132418,3.74295795999093,0.02917537,19.82284,18.39681,17.79873,17.63217,17.78686,19.63276,18.25597,17.57642,17.29929,17.15014
1237654880205799755,227.919474597183,3.53404635692486,0.04497984,18.81009,16.62432,16.05287,15.77637,15.73618,23.86381,16.63849,16.01319,15.67409,15.47707
1237654880728580298,195.639487494941,5.25409799016056,0.04030943,18.93838,17.76265,17.31234,17.09336,17.73086,19.0346,17.76863,17.24946,16.96543,16.94773
1237654880740245747,222.348328002086,4.2311053254845,0.02193044,18.96607,18.07747,17.62119,17.42477,17.44176,18.79283,17.79925,17.42326,17.25883,17.16632
1237654880744833178,232.775745523815,3.73767428480748,0.03992731,17.67303,15.83099,14.9477,14.53218,14.22355,17.59746,15.71354,14.82724,14.41238,14.08283
1237654880745685488,234.72950715862,3.552461893379,0.03425286,18.98829,17.48388,17.18331,17.05758,17.08153,18.7753,17.60211,17.20219,16.97347,16.86776
1237654952670658974,255.003355828972,38.2161721536057,0.03387898,17.48715,16.47637,16.16678,15.94211,15.84097,17.51688,16.50498,16.172,15.95339,15.78569
1237654953207332988,255.006962224457,38.8160279721699,0.03557738,16.19905,14.81656,14.2399,13.87549,13.77928,16.4662,14.87741,14.16591,13.783,13.49687
1237654953207332991,255.020192228303,38.815513417645,0.03515301,19.64566,18.10199,17.69276,17.37336,17.60135,19.41892,18.20458,17.81327,17.56942,17.46899
1237654953207333212,255.051281875312,38.8502382256414,0.03456279,18.96892,17.28059,16.47555,16.08565,15.78199,18.95395,17.18861,16.37669,15.98195,15.66115
1237654954281468122,256.567550567495,38.3921924442859,0.03280067,16.94429,15.05043,14.52972,14.12649,14.18788,16.47342,14.82431,14.18885,13.78773,13.59178
1237655106764144748,170.959968952632,58.1631382633162,0.03865195,17.87294,16.90558,16.47676,16.22576,16.0147,17.92999,16.90645,16.49342,16.19377,15.97068
1237655106764341343,171.764523414959,58.1922141146684,0.0418908,17.88606,16.73896,16.29937,16.06168,15.90897,17.49315,16.36069,15.91654,15.654,15.4927
1237655106769322098,193.757218272268,58.5677208482385,0.04711533,18.78604,17.65933,17.19306,16.89763,16.76577,18.69046,17.61963,17.17565,16.88009,16.72454
1237655107298066543,158.958368031959,56.5682414851958,0.04371727,17.61161,16.25042,15.61796,15.22206,14.92424,17.73654,16.29365,15.64185,15.24971,14.97272
1237655107826548872,132.632677638121,46.1635124863571,0.04337916,17.49367,16.27393,15.69361,15.35801,15.18553,17.32368,16.01681,15.37351,15.0025,14.72916
1237655107835068426,158.949129427497,56.9919575597928,0.04727596,18.86759,17.12109,16.37452,15.97937,15.76014,18.68176,16.95385,16.16937,15.78208,15.50324
1237655107843064053,193.850489926313,59.3336416537933,0.04348114,18.61456,17.6095,17.30222,17.16277,17.39655,18.96569,17.72305,17.26834,17.0409,17.00622
1237655108366368771,139.920568438619,50.8556167793052,0.02678597,17.05095,15.54403,14.88593,14.5445,14.33888,16.93153,15.44596,14.79725,14.45471,14.17691
1237655108366368884,139.9008384658,50.8795474439226,0.0268696,16.83209,15.34958,14.57017,14.15673,13.87896,17.22158,15.39612,14.51148,14.02698,13.61265
1237655108368924781,147.883726779186,54.1250966206864,0.0481809,18.04335,16.61171,15.79529,15.41719,15.15966,18.47081,16.66315,15.80606,15.40276,15.07344
1237655108372463760,160.812983745178,57.7178847305462,0.0459102,19.27055,17.75831,17.02037,16.63923,16.42871,19.23993,17.62443,16.83199,16.45783,16.19464
1237651252023525473,132.498126854956,53.5177055445265,0.03064411,16.94016,15.25777,14.43864,14.00876,13.72626,16.91352,15.12262,14.28382,13.84173,13.508
1237651252053410142,249.302400505863,44.3375613345484,0.03254573,18.9975,17.87002,17.55718,17.43048,17.25441,18.99926,17.91998,17.59161,17.43665,17.33506
1237651252053475654,249.302445504135,44.0855181907732,0.03265226,18.05833,16.58133,15.85476,15.49636,15.23005,18.05075,16.48364,15.75029,15.38184,15.11162
1237651252053475670,249.300521387648,44.2622237521911,0.03289564,18.6193,17.08134,16.30708,15.93298,15.69924,18.64799,17.07889,16.29698,15.91952,15.49069
1237651271883686089,121.514742029773,45.8478081518401,0.03895781,16.99116,15.67411,14.94166,14.54531,14.25244,17.17668,15.71304,14.93896,14.53137,14.20188
1237651272417149179,115.363445321198,39.5418368290738,0.03445201,18.64544,17.72875,17.52697,17.33515,17.33713,18.81728,17.76084,17.45501,17.27589,17.12484
1237651272425603233,132.516547960653,55.1694972863702,0.04425075,19.00952,18.05372,17.71867,17.55927,17.34722,18.96962,17.98583,17.69301,17.48137,17.26239
1237651273501376531,137.102829085915,59.0633880884155,0.04686735,18.33958,16.69198,16.00651,15.60577,15.31451,18.16224,16.55984,15.83186,15.38762,15.03541
1237651273507864672,165.483369799399,66.929269134396,0.04213784,19.17583,17.50905,16.73039,16.34211,16.05376,19.35981,17.56063,16.75801,16.35093,16.0442
1237651274036871294,132.518067444812,57.075935070258,0.04062964,19.61202,17.9607,17.13223,16.69796,16.3765,19.66708,18.0505,17.19208,16.78778,16.46629
1237651274037854500,135.483432898652,58.7428283564096,0.03151317,19.21345,17.81445,17.5172,17.24392,17.23983,18.87342,17.81997,17.43009,17.2085,17.12334
1237651274038378747,137.114446362854,59.6365958542807,0.04476532,19.68536,18.20797,17.86868,17.79253,17.6284,19.48235,18.23268,17.86336,17.6139,17.52189
1237651495758135517,120.609141171956,46.0202067924484,0.04572166,19.51264,18.13234,17.60649,17.23746,17.03553,19.53923,18.11549,17.55835,17.15373,16.90139
1237651537635967068,170.555872939949,65.8870243068136,0.04486674,18.98274,17.62219,16.90165,16.49621,16.3019,18.98217,17.38112,16.6647,16.19074,15.90057
1237651538172903565,170.562109717878,66.3102132032884,0.04253659,18.17343,16.90982,16.38316,16.06681,15.88231,18.22116,16.92539,16.39407,16.05347,15.80292
1237651538704662612,145.819623007317,61.7000069779701,0.04649109,18.3814,16.55407,15.72448,15.3399,15.05011,18.24338,16.3802,15.54148,15.1532,14.86152
1237651539261915410,241.039435510121,53.8866894957545,0.03398435,18.81122,17.11037,16.31037,15.92252,15.64802,18.83775,17.06637,16.24135,15.85812,15.56259
1237651735756865632,179.7718279508,1.90992420823139,0.04738384,18.01232,16.44859,15.68396,15.30431,15.01293,18.10216,16.34459,15.55575,15.16698,14.84269
1237651735757127834,180.392123697132,2.00718840369738,0.04822419,19.64025,17.93069,17.33001,17.20413,16.96102,19.28681,17.9226,17.33367,17.06207,16.83162
1237651735757127854,180.409581880391,1.99187526364164,0.04749059,17.60764,15.60749,14.73729,14.29845,14.01028,17.45188,15.47247,14.58612,14.15835,13.8173
1237651735759093948,184.909506443819,2.01239823423896,0.02822137,17.6252,16.53714,16.11306,15.87444,15.63931,17.64299,16.5586,16.10914,15.85002,15.62552
1237651735771611332,213.477919712364,1.73103875839387,0.02579744,17.39908,15.57671,14.68457,14.23399,13.9176,17.36334,15.49278,14.55503,14.08763,13.64725
1237651736300945551,196.251550786459,2.28339803741245,0.0417583,18.36435,17.29857,16.89205,16.66081,16.4404,18.40326,17.46556,16.96756,16.67905,16.42453
1237651736821432415,158.728011912186,2.48264447993468,0.03765547,17.93753,16.36744,15.59061,15.16349,14.82543,17.94685,16.22248,15.38229,14.9229,14.55962
1237651736832835863,184.920971692096,2.74716256478404,0.03410423,18.85184,17.65985,17.25628,17.1459,16.6771,18.56179,17.53576,17.18809,17.02975,16.83658
1237651736832966787,185.168001417506,2.7582393702075,0.02124574,18.25118,17.26325,16.96184,16.79239,16.77226,17.88238,16.98993,16.72933,16.5862,16.49819
1237651736838340708,197.421735893825,2.68497465509632,0.03706439,18.73493,17.80105,17.60268,17.40817,17.18744,18.8775,17.88127,17.66236,17.47753,17.37221
1237651737367740457,180.385860663206,3.29543534333092,0.04499733,17.73835,16.79567,16.43946,16.13536,15.94462,17.63654,16.74233,16.39794,16.09466,15.93234
1237651737911623788,196.411688760362,3.52808076090579,0.04342459,18.39161,17.41376,17.17051,16.95782,16.77098,18.3461,17.42195,17.1044,16.86265,16.7483
1237651752923693195,150.528499410648,1.26176471526594,0.04069082,18.55357,17.44128,17.10349,16.896,17.05107,18.62427,17.50102,17.11214,16.87629,16.68881
1237651752929853614,164.661810943581,1.66206781383419,0.03791012,19.14757,17.5557,16.72987,16.34741,16.05156,19.24436,17.46201,16.63292,16.24436,15.91028
1237651752939225249,186.076487772653,1.81971030287862,0.02645608,18.2286,16.5522,15.80658,15.44547,15.16833,18.18945,16.4742,15.73026,15.3565,15.07478
1237651753461022851,151.534002269568,1.80162342099758,0.04497508,17.79734,16.69562,16.18637,15.90636,15.80805,18.05772,16.73692,16.18316,15.87263,15.64323
1237651753485729848,207.994017627461,1.92190411779955,0.03375909,17.89499,16.64523,16.01814,15.67749,15.43501,17.72358,16.4783,15.84681,15.4925,15.19059
1237651753997107292,149.706997893488,2.15897868395478,0.04936718,19.4311,17.97044,17.13132,16.7152,16.40381,19.69958,17.94065,17.1095,16.6906,16.37336
1237651754012967036,186.083490482756,2.6123827342323,0.02614275,19.10497,18.17833,17.74501,17.49815,17.43239,18.93223,17.96198,17.56287,17.34456,17.26307
1237651754022535382,207.998698965887,2.46994093772744,0.02224085,17.64903,15.98723,15.19527,14.80008,14.52045,17.67396,15.83751,15.03787,14.6368,14.32166
1237651754543087698,170.551421711647,2.91081476205029,0.04935346,18.3871,16.76955,15.99072,15.58511,15.2339,18.66674,16.85451,15.99216,15.55266,15.20339
1237651754543087706,170.559285601498,3.02233190753829,0.04591269,18.44127,16.82895,16.03407,15.64377,15.38196,18.56221,16.72807,15.85614,15.42466,15.08971
1237651755079499875,169.514735935126,3.28048128303209,0.0485449,20.77303,17.98829,17.28066,16.81835,16.63859,19.83424,18.01375,17.2426,16.76424,16.44006
1237651755079893136,170.49061828664,3.37549918218589,0.04837679,18.68972,17.11518,16.25794,15.84988,15.53762,18.908,17.1012,16.21481,15.80518,15.46032
1237651800161058977,151.541467205739,-0.666996739424815,0.02123116,19.6257,17.83442,17.36884,17.08902,16.87022,19.37437,17.84835,17.39616,17.12468,16.90907
1237651800697864450,151.528576076243,-0.215531145313892,0.04530115,18.5497,17.4796,17.09789,16.87699,16.81174,18.48623,17.44793,17.05474,16.80504,16.58816
1237651801233948916,149.70776870297,0.161441306533142,0.04730976,19.10194,17.61171,16.82126,16.3578,16.08349,19.23519,17.53702,16.66714,16.18493,15.83021
1237651821636091929,216.940788075355,3.57275240839465,0.03442625,18.4288,16.834,16.01979,15.51053,15.28329,18.47094,16.69278,15.89733,15.47846,15.21768
1237651821640614058,227.254660693129,2.97496128213766,0.04489456,20.95776,17.34775,16.59625,16.32006,16.32091,19.05965,17.23223,16.58851,16.2124,15.62623
1237651821640614077,227.254795918833,2.99319486082231,0.04532917,19.37451,17.68265,16.89085,16.5215,16.23009,19.21951,17.4526,16.67209,16.29474,16.0127
1237651823245262982,213.726020423716,4.90422343162276,0.04909616,17.57535,16.27245,15.80874,15.51963,15.66451,17.54855,16.31362,15.77629,15.4647,15.29189
1237651823251161432,227.25306946325,4.165600493258,0.03339141,23.9653,17.90535,17.37648,16.85241,16.66551,19.82261,17.81235,17.37036,17.10204,16.86235
1237652598496559414,332.88068175028,-9.45414638792202,0.02824614,18.73998,17.69887,17.50005,17.33926,17.1349,18.67628,17.62853,17.42018,17.29589,17.35548
1237652599565320220,321.524292300445,-7.4293732489072,0.02514581,18.9833,18.11199,17.65378,17.43722,17.20588,19.05939,18.10324,17.63383,17.395,17.18037
1237652628564934746,7.48052478085347,-11.1155404427271,0.02115878,17.03524,15.85941,15.16257,14.78286,14.47157,17.25521,15.86001,15.12323,14.74976,14.42986
1237652899691757683,40.3452655292492,-8.99981906354432,0.04528131,17.58048,16.09263,15.4316,15.05828,14.63816,17.55034,15.98355,15.24557,14.84068,14.49161
1237652899698835634,56.5307070947472,-6.94263911412129,0.03350421,18.55924,17.36596,16.80765,16.49349,16.38067,18.61838,17.34669,16.77913,16.46996,16.26638
1237652900772642897,56.5490101789203,-6.25280517351226,0.03753062,16.8371,15.73353,15.24596,14.95516,14.76776,16.81681,15.73775,15.26963,14.96855,14.75671
1237652901300207699,35.128266316221,-8.14968575175587,0.04005589,18.63284,17.23338,16.7226,16.4927,16.39617,18.49328,17.16505,16.69674,16.46429,16.36634
1237652901307023533,50.7788773608027,-6.56114704593643,0.04143658,19.94463,18.49053,17.67602,17.28767,17.00437,20.02188,18.37311,17.58508,17.24754,16.9601
1237652901307023568,50.8376725521475,-6.48412460775805,0.04130912,17.08986,15.50946,14.90357,14.51246,14.40683,17.03375,15.53302,14.8793,14.49197,14.2771
1237652901307023609,50.8734821928859,-6.49560047060507,0.03397788,17.95435,16.2339,15.49124,15.11375,14.88808,17.9698,16.13352,15.37617,14.98111,14.71677
1237652901307088976,50.8990339886332,-6.56566965678308,0.04288267,19.06764,17.71915,17.12769,16.77966,16.52905,18.90949,17.71115,17.16633,16.83233,16.575
1237652901819252968,353.942606459503,-8.84147755738664,0.0475767,19.43477,17.92421,17.58268,17.43468,16.82329,18.75608,17.56036,17.17858,16.91461,16.77103
1237651273499279490,131.115173701737,55.6285299672902,0.0310755,16.99953,15.18955,14.32139,13.89148,13.59465,17.04274,15.09586,14.21293,13.78899,13.47095
1237651274036805781,132.284646533029,57.0881437683105,0.04021426,19.00743,17.44216,16.68413,16.28053,16.00027,19.10483,17.49158,16.71047,16.29483,15.9873
1237651274043031712,156.335588135339,65.7094884267743,0.03687314,18.748,17.60119,17.19217,16.99956,16.90112,18.82272,17.60083,17.15575,16.91945,16.74312
1237651274044342413,163.110401244019,66.9581646686555,0.04092605,19.58416,17.91937,17.13209,16.80454,16.56033,19.41158,17.76136,16.98825,16.62233,16.34103
1237651495759053083,122.376517976115,47.7896159026292,0.04078527,18.16428,16.39308,15.5461,15.13031,14.83887,18.18591,16.31288,15.44594,15.0126,14.68732
1237651504879632544,201.914585285209,0.321739761386431,0.04695396,17.89224,16.38303,15.69425,15.22151,14.93187,18.21586,16.53733,15.73572,15.24791,14.81724
1237651537633149088,156.336915347566,63.6817413722867,0.02304243,18.96439,17.77239,17.30956,17.06556,16.95831,18.78664,17.67492,17.25894,17.00077,16.89762
1237651538169757876,154.756800789888,63.8844178140021,0.04038203,17.40068,15.90853,15.25089,14.84168,14.57352,17.57239,15.9927,15.29429,14.88059,14.58963
1237651538710757509,176.300768807769,67.1180350497181,0.04533719,18.76203,17.38415,16.86587,16.55883,16.3711,18.74564,17.41903,16.90087,16.57784,16.35029
1237651539244023910,156.348539504705,64.9986961331233,0.02960964,16.97069,15.45653,14.76176,14.37307,14.13178,17.04309,15.52922,14.8242,14.43538,14.13547
1237651539258114248,229.767547134956,60.2697344134258,0.04478886,18.37026,17.05003,16.73005,16.46006,16.37622,18.40233,17.19135,16.79066,16.50851,16.36189
1237651539798655295,241.287914888624,54.4890099810993,0.03394329,18.15849,16.47158,15.68805,15.31726,15.05716,17.93663,16.21446,15.44239,15.07594,14.79861
1237651539798720729,241.28947177584,54.2982771714433,0.04106957,18.31203,17.20996,16.74702,16.45782,16.34752,18.44578,17.17598,16.68365,16.37952,16.19569
1237651702451011723,127.288030846643,52.8185961402211,0.04848562,17.65492,16.36674,15.76776,15.41251,15.25411,17.55493,16.22743,15.60292,15.24941,15.00339
1237651735745921112,154.737769294043,1.66000622617905,0.04586105,20.71422,18.68091,17.73351,17.16106,16.80905,20.4577,18.56137,17.68093,17.09652,16.77802
1237651735784063182,241.942040562799,0.907508286520194,0.03172142,18.00929,16.4621,15.78238,15.43756,15.30508,17.89731,16.41634,15.7226,15.34062,15.09967
1237651736296489066,186.056075863969,2.39462044551728,0.02610856,18.0548,16.70815,16.38023,16.24086,16.23997,17.81854,16.70527,16.40282,16.24007,16.15207
1237651736296489168,186.066356198258,2.31406514628611,0.02628123,17.44025,16.09408,15.44235,15.11378,14.83072,17.44622,16.15012,15.4932,15.15319,14.85108
1237651736302715073,200.276151029769,2.28292002369495,0.03985777,16.87249,15.77525,15.30708,15.05108,14.87594,17.08705,15.88933,15.36003,15.06692,14.84136
1237651736310513842,218.119567647624,1.91052420855259,0.03025843,17.82087,16.62935,16.26076,15.98261,15.77035,17.9962,16.79288,16.31667,16.02719,15.77388
1237651736312086729,221.711907429388,1.85190206596115,0.0336115,17.10205,15.24893,14.4123,13.99439,13.7028,17.08416,15.19595,14.32805,13.91822,13.60753
1237651736312086775,221.744362832799,1.83982345800502,0.0337663,17.7856,16.1411,15.34922,14.9709,14.6544,17.82446,16.16537,15.36635,14.97434,14.66173
1237651736838013084,196.748382620955,2.81140874110184,0.03899849,18.31485,17.44619,17.17625,16.97987,16.91628,18.35954,17.44891,17.18887,16.99141,16.86424
1237651737370230926,186.044714545784,3.25655754242024,0.02543448,18.74196,17.80024,17.51573,17.36317,17.21205,18.48466,17.54605,17.32108,17.16159,17.08313
1237651737907101809,186.058438247345,3.72613014957255,0.02289741,18.08582,16.40424,15.63371,15.24579,14.97355,18.01224,16.27096,15.51215,15.11841,14.82215
1237651754535944357,154.296559696885,2.65850802885704,0.04714363,19.49453,18.37908,17.86097,17.59609,17.45868,19.47447,18.3061,17.78716,17.47325,17.28836
1237651800161321210,152.149763451284,-0.676802428969308,0.02121134,18.53137,17.66141,17.25276,16.94276,17.21202,17.96017,17.2686,16.95729,16.84777,16.79093
1237651821636616281,218.122211517804,3.45686330580782,0.02746959,18.28416,17.18946,16.84397,16.66905,16.62279,18.25896,17.1873,16.8374,16.60988,16.45548
1237651821640810529,227.727603419692,3.00455970418713,0.04137901,19.83923,18.0374,17.21947,16.81919,16.5041,19.83215,17.978,17.14956,16.74669,16.43154
1237651822178533772,229.783712270727,3.29758997545589,0.04656355,19.29959,17.83014,17.17838,16.84226,16.66485,19.26031,17.73481,17.10169,16.76427,16.52203
1237651822180237793,233.639992645372,3.04042843186957,0.04522798,19.81629,17.88712,17.53039,17.3361,17.06024,19.51211,18.08547,17.62053,17.32302,17.16258
1237651822715404525,229.788399426831,3.60367074672285,0.04611726,19.39878,17.45273,16.68423,16.26936,15.99269,19.11934,17.33521,16.49474,16.07387,15.74703
1237651823252275483,229.75530273685,4.04996840073625,0.04619088,18.83796,16.95548,16.07464,15.66125,15.32561,18.84314,16.87156,15.9807,15.55723,15.19916
1237652616740339816,20.5578743087046,-9.9243431564578,0.04219276,18.36414,17.11657,16.64471,16.33858,16.2233,18.38035,17.10455,16.64265,16.34476,16.14505
1237652616740339829,20.5756897100641,-9.89633786106804,0.04251196,18.75298,17.40159,16.89914,16.64152,16.39553,18.91278,17.44689,16.98282,16.72831,16.51772
1237652629104361788,13.4450831615799,-10.7161104469088,0.03128398,19.08976,16.86011,16.52419,16.38658,16.62063,18.3892,16.88966,16.47742,16.24422,16.15581
1237652629641298081,13.6087948638991,-10.1910076679163,0.02185046,18.72308,17.99804,17.87541,17.87091,17.65125,18.79106,17.96609,17.83494,17.77483,17.70638
1237652629641298087,13.6279050160307,-10.188404890092,0.02214144,18.65852,16.43029,16.10204,16.00757,16.01834,18.28277,16.44466,16.08707,15.9333,15.84996
1237652629641756741,14.629666720713,-10.1563750593363,0.0228524,16.1551,15.13095,14.78281,14.60351,14.5923,16.16285,15.16624,14.74824,14.57131,14.3893
1237652899154100383,38.5794967613347,-9.50820582741713,0.02770634,18.99647,17.84874,17.491,17.39391,17.44338,18.77191,17.74987,17.43898,17.27617,17.18423
1237652899161637103,55.8760873557199,-7.58539574679923,0.03565991,19.24557,17.65727,16.91624,16.53994,16.30169,19.32352,17.63111,16.88579,16.50659,16.22477
1237652899699032311,56.8680063209625,-6.86985849319825,0.02073867,18.24781,17.42403,16.99403,16.70657,16.75171,18.44512,17.40371,16.94324,16.71326,16.6616
1237652900219453527,19.1183121967555,-9.95205433418899,0.04271747,18.89176,17.75703,17.31113,17.06291,16.96609,18.75704,17.74994,17.36146,17.11264,17.01689
1237652900227907739,38.6018332076238,-8.74833637213549,0.04291705,18.29447,16.90052,16.17321,15.71649,15.53005,18.57966,16.99719,16.21769,15.72661,15.3848
1237652900235903136,56.9120080496828,-6.50417695131202,0.03703525,18.91963,17.96907,17.57734,17.36249,16.94833,18.97276,18.01332,17.6894,17.4966,17.40084
1237652901298831435,32.0031851160144,-8.41167268365069,0.0431295,18.72994,17.03043,16.31718,15.92144,15.60893,18.93807,17.15335,16.33043,15.86774,15.41588
1237652942096171223,347.298441799828,13.4530283041168,0.03969407,18.06212,16.25263,15.5948,15.27934,15.09721,17.81658,16.26361,15.55278,15.18089,14.89323
1237652942633959685,349.484832315245,13.8978093022934,0.03956656,17.2389,15.48351,14.65386,14.23108,13.96854,17.39878,15.47452,14.60008,14.18725,13.86898
1237652942634549470,350.861241924379,14.1316647677197,0.04176776,17.11813,15.45128,14.6733,14.28918,13.96562,16.97328,15.19905,14.3745,13.97885,13.62715
1237652942634549501,350.86671843014,14.0917383438141,0.04142142,18.77752,16.98609,16.19722,15.81131,15.45641,18.83442,16.94985,16.12055,15.70482,15.32107
1237652943169519788,346.323483034081,14.2202105124942,0.02474426,18.77063,17.70635,17.31079,17.1228,17.17494,18.81723,17.64292,17.26148,17.03984,16.95036
1237652943169913361,347.297497214033,14.203883544881,0.03988089,19.72833,18.50381,18.00505,17.69869,17.66962,20.97142,18.7298,18.0823,17.68371,17.57576
1237652944243917072,347.906837918885,15.0788419847037,0.04075336,17.88194,16.42196,15.61923,15.21033,14.92885,17.82716,16.12373,15.28751,14.84608,14.52046
1237652944243982358,347.925245146261,15.1106188753886,0.04002696,16.99336,15.29249,14.42534,13.99467,13.69372,17.08938,15.18823,14.25854,13.79955,13.45137
1237652944243982621,347.912015499878,15.1282436730689,0.04180151,17.94665,16.41048,15.55923,15.11636,14.78576,18.22994,16.37842,15.42409,14.94327,14.55272
1237652949069267133,15.6197828756843,-8.65347808547806,0.04215857,19.6043,17.58449,17.06123,16.74508,16.4998,19.34509,17.61891,17.08839,16.7338,16.48813
1237653471443091654,41.41707682577,-8.22294225259234,0.02957579,19.16038,17.71465,16.95486,16.58721,16.34447,19.16535,17.60776,16.83561,16.4592,16.20601
1237653500434514009,41.4146665637994,-9.04246098381406,0.04201958,19.52816,17.62886,17.17274,16.92008,16.74542,19.32566,17.57865,17.13101,16.85612,16.70728
1237653500970205340,38.6196050137538,-8.79926296650153,0.04201444,18.216,17.16845,16.62961,16.33327,16.12815,18.26842,17.13364,16.62974,16.34128,16.11469
1237653612646564142,136.451757489364,51.1035701165772,0.04550303,17.5454,16.02427,15.29247,14.87257,14.59114,17.70223,16.08538,15.29255,14.85952,14.52259
1237653613181141035,130.171010897195,47.6666416432508,0.02945225,18.18164,16.96534,16.45197,16.16603,16.23093,18.28844,16.97594,16.42141,16.1359,15.97445
1237651271888404694,132.037565374811,54.3099519984574,0.04611849,18.76739,17.00475,16.14263,15.74193,15.45124,18.97199,17.08419,16.19802,15.76351,15.44229
1237651272419705233,119.562244827721,44.4378272852633,0.02301558,18.5102,17.39514,17.00908,16.79166,17.30468,18.60654,17.43294,16.96938,16.74204,16.62678
1237651272958214378,122.136998438376,47.7929918606009,0.04034948,18.12008,17.11227,16.72761,16.48815,16.34216,18.24063,17.17635,16.758,16.47871,16.28309
1237651272968962202,155.642556447005,64.6105689395817,0.02240449,18.25995,17.19154,16.93282,16.78011,16.9133,18.46529,17.41435,17.04437,16.79808,16.71182
1237651272968962324,155.696947383678,64.610103977178,0.03680009,19.04062,17.95769,17.63467,17.34502,16.90655,19.09859,17.95157,17.54187,17.31096,17.15207
1237651273510813739,182.905433709579,67.9420635856262,0.02227204,17.5063,16.39139,15.92681,15.70777,15.51826,17.40265,16.39541,15.95106,15.73078,15.52269
1237651496828666206,114.47857871275,40.1496441198332,0.04181328,18.08736,17.00363,16.49822,16.18308,15.97825,18.11474,17.02432,16.53161,16.20462,15.9719
1237651503806677188,203.75269911693,-0.44760430514468,0.0219903,18.45374,17.23946,16.71181,16.49345,16.46992,18.30653,17.13076,16.66825,16.45915,16.35496
1237651533873283347,132.02405187692,54.437793212395,0.04671175,17.13964,15.42998,14.69965,14.26301,13.99849,17.30859,15.37109,14.53204,14.08264,13.74615
1237651538720522352,226.52716172196,60.9292858059243,0.02413867,17.56328,16.38488,16.09331,15.97603,16.17054,17.5777,16.46358,16.09129,15.91456,15.81731
1237651539790004315,208.566539944734,66.5874888282685,0.04551923,18.36717,16.83896,16.09678,15.69382,15.42688,18.43214,16.87387,16.12324,15.71425,15.42518
1237651700841447505,131.548509906078,53.8938101602883,0.04715295,18.72901,16.7576,15.91195,15.39,15.16478,18.56189,16.61722,15.77608,15.31063,15.03537
1237651700841447510,131.541093947776,53.870631466891,0.04590999,19.19046,17.82369,16.95527,16.48309,16.63286,19.72164,17.86646,16.98077,16.51667,16.21581
1237651700841447662,131.57465734305,53.8587735391267,0.04415337,19.78413,18.02386,17.23903,16.845,16.63472,19.71889,17.97508,17.18872,16.79056,16.53197
1237651702451601608,128.733874862002,53.917452676024,0.03162092,18.75501,17.26629,16.36457,15.89746,15.59601,19.11815,17.35002,16.40352,15.88997,15.4811
1237651715335848144,250.399208419009,45.6597577556056,0.03027659,17.96266,17.07969,16.68249,16.47508,16.24214,17.84442,16.93999,16.53309,16.30705,16.11429
1237651735757127777,180.305135017122,2.04990720237897,0.02097955,19.1456,17.57795,16.86282,16.51894,16.27187,18.96839,17.40651,16.68424,16.34074,16.06077
1237651736282792055,154.815580833066,2.07081901113496,0.04609571,18.90852,17.61689,16.98098,16.68399,16.40821,18.76826,17.38995,16.76251,16.44707,16.15127
1237651736283185171,155.60053697383,1.99325998229787,0.04480786,18.77149,17.44402,17.13824,16.77119,16.63873,18.90292,17.57831,17.19794,16.83308,16.6017
1237651736851841178,228.36801334918,2.13382145464472,0.03864069,17.61781,16.07695,15.32342,14.94376,14.6723,17.42809,15.93056,15.17354,14.76901,14.42186
1237651736851841399,228.374983132317,2.10415943384932,0.03850266,18.31802,16.62204,15.83329,15.47223,15.17093,18.06543,16.28137,15.46078,15.06372,14.71892
1237651737377701910,203.104589459653,3.06124503981108,0.02229352,17.22527,15.98412,15.31554,14.99091,14.73238,17.14708,15.9299,15.24307,14.89731,14.59453
1237651752385052808,146.520316835917,0.871851129345997,0.02680829,17.78399,15.76156,14.75521,14.26739,13.87741,17.83753,15.67137,14.66603,14.16615,13.77619
1237651752954888211,221.798925272973,1.22969976324192,0.04968249,20.28629,17.91037,17.33354,16.82484,16.69608,19.59994,17.92272,17.3117,16.90981,16.62385
1237651753473605894,180.321217474025,2.08822683380107,0.02086203,19.40748,18.2617,17.73939,17.48966,17.44663,18.73708,17.64412,17.19056,16.97431,16.8373
