ra,dec,z,c_par,fracDeV_r,velDisp,abs_model_mag_u,abs_model_mag_g,abs_model_mag_r,abs_model_mag_i,abs_model_mag_z,abs_petro_mag_u,abs_petro_mag_g,abs_petro_mag_r,abs_petro_mag_i,abs_petro_mag_z,color_u_r,color_g_r,mu_sup,petroR50_r,petroR90_r
31.5223866,0.847849727,4.21718992E-02,2.05713749,0.00000000,0.00000000,-17.9012947,-19.2486782,-19.8483906,-20.1606178,-20.3938751,-18.1227150,-19.1908207,-19.8001614,-20.1107483,-20.2280464,1.94709587,0.599712372,22.1473408,4.15192842,8.54108715
245.140106,35.1147728,3.34066115E-02,2.47140622,0.164210096,18.5077209,-16.0336666,-17.5062866,-18.1797371,-18.4834118,-18.7151756,-16.0036469,-17.5199356,-18.1960564,-18.4660625,-18.6961555,2.14607048,0.673450470,21.5631390,1.55471551,3.84233379
245.168732,35.1305122,3.34259085E-02,2.13106847,7.46902591E-03,33.2994385,-18.2149239,-19.5543728,-20.1671772,-20.4563942,-20.6616325,-18.2896633,-19.5486622,-20.1320171,-20.4221764,-20.5997429,1.95225334,0.612804413,21.4910278,3.67084217,7.82281637
245.163467,40.9814453,3.77108604E-02,3.11861515,0.847569883,189.533295,-18.7095776,-20.5536785,-21.3753109,-21.7726059,-22.1055908,-18.7399063,-20.5072384,-21.3327007,-21.7223969,-22.0213814,2.66573334,0.821632385,19.1331348,2.16208744,6.74271822
244.190964,35.1213913,3.07034496E-02,2.43688464,0.141381294,51.4114609,-16.5028973,-18.1699047,-18.8800659,-19.2080154,-19.4340401,-16.4878864,-18.2089748,-18.9033356,-19.2650356,-19.4585609,2.37716866,0.710161209,21.1727715,1.80109155,4.38905239
55.2773209,-1.04707849,3.62076685E-02,2.32157326,0.00000000,39.3307114,-17.6543579,-18.7735806,-19.2340012,-19.5081596,-19.7072010,-17.7310772,-18.7326508,-19.2123604,-19.5188694,-19.7127514,1.57964325,0.460420609,21.1623707,1.86206281,4.32291508
55.2870522,-0.533116758,3.66287306E-02,2.56856084,0.271233499,73.5345993,-17.0714722,-18.6680412,-19.4039612,-19.7614193,-20.0759449,-17.3242531,-18.6647720,-19.3965111,-19.7621193,-20.0587749,2.33248901,0.735919952,21.1324749,2.04638696,5.25626898
160.387512,48.9296150,3.16443518E-02,2.55066609,2.15837304E-02,110.887001,-17.6036339,-18.8598137,-19.4001770,-19.6577816,-19.8724594,-17.5719528,-18.8397446,-19.3968067,-19.5719624,-19.6048317,1.79654312,0.540363312,21.9621258,3.27743125,8.35963249
166.036102,49.9102364,2.43219808E-02,2.12728953,0.00000000,52.8992310,-17.3412323,-18.5102577,-18.9324322,-19.1315632,-19.2197914,-17.2330532,-18.4542484,-18.8947926,-19.0818119,-19.0837803,1.59119987,0.422174454,21.2309322,1.87571609,3.99019146
260.833099,59.6429482,2.29903106E-02,1.96073115,7.11491704E-03,0.00000000,-16.8270187,-17.8355370,-18.2297840,-18.4007339,-18.5317802,-17.1747894,-17.7689171,-18.1969051,-18.1653042,-18.3807106,1.40276527,0.394247055,23.2124577,3.36691499,6.60161448
144.627777,2.57327318,2.34382898E-02,3.01621938,0.326114595,143.594696,-17.5893936,-19.5190773,-20.4210606,-20.8819084,-21.2343864,-17.4861240,-19.5622883,-20.4083691,-20.8519096,-21.2128372,2.83166695,0.901983261,20.1048603,2.19315863,6.61504745
162.276215,2.22414184,3.54886986E-02,1.90149188,0.172375098,54.5897102,-19.4075890,-20.4672909,-20.9297009,-21.1825123,-21.3473721,-19.3673477,-20.5009823,-20.9368420,-21.1914711,-21.3499222,1.52211189,0.462409973,21.1827717,4.45341921,8.46813965
138.068985,51.6173325,2.80089602E-02,2.75963187,0.396294892,56.4905701,-18.1360703,-19.6086102,-20.2131176,-20.5853100,-20.8403511,-17.9543304,-19.2608013,-19.8769360,-20.1997795,-20.2652092,2.07704735,0.604507446,21.8126755,3.82671237,10.5603180
176.571136,51.5974464,4.68183607E-02,2.70444870,0.953867614,66.2817307,-17.9193325,-18.7310429,-19.0448170,-19.2619267,-19.4254971,-17.7196522,-18.6220932,-18.9601173,-19.1651669,-19.4448166,1.12548447,0.313774109,20.5801392,1.37285829,3.71282482
144.562088,4.15262938,2.34323908E-02,2.54412031,0.00000000,44.0487099,-17.2523632,-18.2027874,-18.5495529,-18.7396393,-18.8342724,-17.3480721,-18.2094078,-18.4937725,-18.6398602,-18.7589417,1.29718971,0.346765518,22.5492077,2.79261851,7.10475779
219.856903,3.05357409,2.46049408E-02,2.26379967,8.75817016E-02,0.00000000,-15.3636465,-16.7714233,-17.3976860,-17.7087440,-17.8464813,-15.2800779,-16.8223820,-17.4284058,-17.9115028,-17.5609112,2.03403950,0.626262665,22.3755035,1.59458137,3.60981297
215.647476,4.54753685,2.63903607E-02,2.35910130,0.00000000,57.5836296,-16.7925358,-18.4148560,-19.0684166,-19.4371433,-19.7286720,-16.2306957,-18.3922462,-19.0329781,-19.4108829,-19.4922218,2.27588081,0.653560638,21.8728142,2.63837600,6.22419643
239.166397,3.26940227,4.62599397E-02,2.31254482,8.05857927E-02,71.3004379,-18.6453400,-19.9018574,-20.4474716,-20.7653351,-20.9607048,-19.0364990,-20.0230484,-20.4563522,-20.7825546,-20.7955360,1.80213165,0.545614243,21.9724236,4.36870956,10.1028366
239.382477,53.4186249,4.33151200E-02,2.61001182,0.609018207,108.467796,-19.2236900,-20.7290211,-21.4246655,-21.7691498,-22.0537071,-19.3612022,-20.5356007,-21.1234150,-21.4223289,-21.6828384,2.20097542,0.695644379,20.8159752,4.18359470,10.9192324
238.737152,54.5398140,4.60939296E-02,1.81109178,0.00000000,13.9783602,-18.7099762,-19.8335781,-20.3248234,-20.5889359,-20.6664581,-18.4553547,-19.7487488,-20.2211437,-20.4464741,-20.3105087,1.61484718,0.491245270,22.1653309,5.10073805,9.23790550
316.490936,9.15531158,4.37397808E-02,2.03158879,1.00000000,16.3128510,-18.4322929,-19.6467495,-20.2292671,-20.5562935,-20.7214355,-8.96894360,-19.2164593,-20.1166573,-20.2507820,-20.0418262,1.79697418,0.582517624,22.1886959,4.49193716,9.12576866
316.469391,9.15838337,4.37206514E-02,2.74402118,0.749409676,59.7833405,-16.3240204,-18.0482311,-18.8539219,-19.1988258,-19.5185432,-16.2609596,-17.9254398,-18.7410030,-19.0784149,-19.3544235,2.52990150,0.805690765,20.1198063,0.922430694,2.53116941
316.407593,9.09915924,4.45034206E-02,2.44964981,0.103299797,72.7818527,-17.1344681,-18.9317303,-19.7116375,-20.0350723,-20.3141632,-17.2846565,-18.9303188,-19.7199459,-20.0028038,-20.3928146,2.57716942,0.779907227,20.5672226,1.78918552,4.38287830
162.920731,60.0546799,3.25543098E-02,2.56969047,0.671006083,36.0308685,-17.4638920,-18.2366982,-18.3875694,-18.5048618,-18.5786304,-17.2885017,-18.0923672,-18.2674694,-18.4116020,-18.5027390,0.923677444,0.150871277,20.3104477,0.913163126,2.34654665
6.16967249,-0.505551279,4.28735986E-02,3.23646474,1.00000000,106.332001,-18.2404499,-19.9545937,-20.7382736,-21.0949249,-21.3617363,-18.3312302,-19.8178539,-20.5819950,-20.9201851,-21.1301346,2.49782372,0.783679962,19.9439392,2.15715504,6.98155546
151.246964,50.2466354,4.92818989E-02,3.06878209,1.00000000,106.631401,-18.1178093,-19.6993046,-20.4743557,-20.8468380,-21.1451988,-17.9084396,-19.5819149,-20.3503456,-20.6991882,-20.9676590,2.35654640,0.775051117,19.7122097,1.74493837,5.35483551
151.238434,50.2814751,4.87516411E-02,2.02124047,4.01673503E-02,0.00000000,-17.4272251,-18.6978779,-19.2518024,-19.5333023,-19.7195969,-17.2746944,-18.6381187,-19.2191429,-19.4778023,-19.5733852,1.82457733,0.553924561,21.9347687,2.88666701,5.83464813
185.003677,56.1178398,3.41722593E-02,2.24134326,0.256835014,41.4203300,-18.8285160,-20.1111145,-20.7196732,-20.9930973,-21.2321835,-19.0608559,-20.1808758,-20.7404938,-20.9864769,-21.1784248,1.89115715,0.608558655,21.0937748,4.02674484,9.02531815
185.015244,56.1544838,3.35057713E-02,2.56635356,0.616712511,96.5900269,-16.6463795,-18.5484657,-19.3159847,-19.6721611,-19.9243851,-16.3469505,-18.3617954,-19.1326256,-19.4926815,-19.7122440,2.66960526,0.767518997,19.9260864,1.12242270,2.88053370
180.008591,57.6200256,4.70842086E-02,2.30654669,9.41110328E-02,13.5307198,-18.2614098,-19.3769665,-19.7931023,-20.0410957,-20.2042198,-18.2763405,-19.3953571,-19.7693119,-19.9849052,-20.0676098,1.53169250,0.416135788,21.1352673,2.55471945,5.89257956
239.164886,56.3311920,3.11071109E-02,2.15325546,0.00000000,0.00000000,-17.3841248,-18.3662128,-18.5915127,-18.6929893,-18.8310204,-17.2558556,-18.2843304,-18.5336018,-18.6150627,-18.5800400,1.20738792,0.225299835,21.6705017,1.91604757,4.12574005
238.622452,56.6951141,3.75783592E-02,2.05903697,0.406247914,44.7016411,-18.8601036,-20.0723057,-20.5585194,-20.7838116,-20.8886986,-18.4207535,-19.6318645,-20.0281010,-20.1016121,-19.9109077,1.69841576,0.486213684,22.6127644,5.85384750,12.0532885
135.805222,40.4852943,4.09770682E-02,2.89809537,1.00000000,65.7069626,-17.7084599,-19.4283218,-20.1772842,-20.5281391,-20.8144646,-17.9232788,-19.4001827,-20.1055241,-20.4249592,-20.6462746,2.46882439,0.748962402,20.7406235,2.52524734,7.31840706
166.815475,51.9225655,2.11670808E-02,2.40858674,0.00000000,20.1225109,-16.9662209,-18.0067921,-18.3032703,-18.3894997,-18.4317398,-16.9023399,-18.0113506,-18.2905102,-18.3913879,-18.3520317,1.33704948,0.296478271,21.7021618,1.78834784,4.30739069
160.052673,6.83456230,3.01160906E-02,2.32949185,1.00000000,56.4333000,-17.2805710,-18.8836174,-19.6261120,-19.9664955,-20.2255058,-17.1694508,-18.7521057,-19.5023708,-19.8350639,-20.0484352,2.34554100,0.742494583,20.8083458,1.97961366,4.61149406
187.252426,53.7396355,4.59314808E-02,2.26586771,0.00000000,76.3858337,-18.5874443,-19.9020195,-20.4998589,-20.8307476,-21.0621891,-18.6385937,-19.9398289,-20.4840088,-20.7890663,-20.9626198,1.91241455,0.597839355,21.1782627,3.64550424,8.26023006
195.915390,53.7599983,2.79937405E-02,1.98593736,0.00000000,114.360901,-17.7384186,-18.9407425,-19.4217072,-19.6541176,-19.8338490,-17.7788086,-18.8991127,-19.3589668,-19.5586185,-19.6596584,1.68328857,0.480964661,21.8875790,3.11312556,6.18247175
318.011963,-0.483255595,3.42950895E-02,2.08924699,0.00000000,43.8526688,-17.9494858,-18.9004345,-19.2514782,-19.4555397,-19.5335350,-17.9595032,-18.9482861,-19.2283878,-19.4202194,-19.2827263,1.30199242,0.351043701,21.9286022,2.79259205,5.83441401
319.346832,-0.431818306,4.32296917E-02,2.13622761,0.00000000,32.3951797,-17.1447601,-18.2959766,-18.7623463,-18.9296513,-19.0528812,-17.0776997,-18.2734566,-18.7139664,-18.8589821,-19.0097313,1.61758614,0.466369629,21.8131008,2.09028649,4.46532774
314.870331,0.354694098,2.35784091E-02,2.83843327,0.475432813,0.00000000,-16.1664448,-17.0799141,-17.5346260,-17.4701138,-17.6844807,-15.7917356,-16.6712532,-17.3251762,-16.8324032,-17.1783714,1.36818123,0.454711914,21.1779976,0.830192983,2.35644746
167.961319,50.0675392,4.69104201E-02,2.31255460,0.332367212,55.2807388,-17.6387291,-18.5782661,-18.9136772,-19.1528950,-19.2564049,-17.7725182,-18.6085358,-18.9400368,-19.1801758,-19.2745342,1.27494812,0.335411072,20.3021126,1.18981647,2.75151539
29.2278252,-1.11472416,4.35429886E-02,3.17865229,1.00000000,208.480896,-18.3695145,-20.4466152,-21.4194241,-21.8760872,-22.2281837,-18.4592552,-20.3667755,-21.3075848,-21.7555580,-22.0625420,3.04990959,0.972808838,19.8455372,2.86668015,9.11217880
347.840515,-0.333772480,4.30311114E-02,2.84160876,1.00000000,64.1707306,-17.3918152,-18.6288204,-19.2134228,-19.5189438,-19.7552299,-16.9855537,-18.4514523,-19.0694904,-19.3710213,-19.6310577,1.82160759,0.584602356,20.4939365,1.35053694,3.83769751
116.678513,26.3553410,2.37443391E-02,1.82554853,0.00000000,125.324097,-16.8245926,-17.9015255,-18.2101765,-18.3513298,-18.5952969,-16.8684540,-17.8952560,-18.1399765,-18.2736015,-18.5135365,1.38558388,0.308650970,23.1772099,3.19465780,5.83200264
37.9683266,-0.279858202,4.87699695E-02,1.93363619,0.174717799,66.8559494,-18.9960709,-20.3594589,-20.9396515,-21.2545357,-21.4864235,-19.0172806,-20.3591690,-20.9355221,-21.2379074,-21.4042625,1.94358063,0.580192566,20.5887966,3.37568617,6.52734947
41.0032959,-0.344140321,4.41222005E-02,2.31401372,0.224382296,67.3893127,-17.0578251,-18.2111816,-18.6497936,-18.8000317,-18.8690929,-17.3156548,-18.2947922,-18.7097225,-18.8564625,-18.3967533,1.59196854,0.438611984,22.7196102,3.23462272,7.48496199
206.725464,3.66084456,2.37447191E-02,2.17345786,3.75101599E-03,49.0953712,-17.4301052,-18.9747276,-19.4422112,-19.6197701,-19.7536201,-17.2690563,-18.9461288,-19.4437408,-19.5718784,-19.6513405,2.01210594,0.467483521,21.8642311,3.21272349,6.98271894
138.412872,34.5699844,3.86581086E-02,2.03428173,1.97737990E-03,20.1000004,-17.5490475,-18.6440220,-19.1326981,-19.3776493,-19.4867115,-17.6157379,-18.6037521,-19.1081467,-19.3483696,-19.4087715,1.58365059,0.488676071,22.0835171,2.97522998,6.05245543
246.475418,40.9226685,2.84265205E-02,2.04092979,0.00000000,52.4860611,-16.7301102,-17.9437542,-18.5361958,-18.7972965,-18.9637146,-16.7969608,-17.8271046,-18.4760456,-18.7458572,-18.9139252,1.80608559,0.592441559,22.0164719,2.22762084,4.54641724
117.902016,27.3796558,2.68065296E-02,2.13218021,1.38715599E-02,46.8606186,-19.0175018,-19.9838924,-20.3256531,-20.4903278,-20.6027908,-18.9325790,-19.9744015,-20.3264828,-20.5102673,-20.4971123,1.30815125,0.341760635,20.9450035,3.10153484,6.61303139
246.467148,41.0578232,2.90623493E-02,2.99209023,1.00000000,76.8879471,-17.0053692,-18.1977272,-18.7980537,-19.0841885,-19.3135700,-16.8271294,-18.0781975,-18.7043533,-19.0034599,-19.2190304,1.79268456,0.600326538,20.2758255,1.10691917,3.31200218
246.256287,41.3204575,3.06132399E-02,2.03872323,0.149270207,13.0763998,-17.7829762,-18.9048729,-19.3141251,-19.5125675,-19.6703262,-17.5293159,-18.8811646,-19.3232956,-19.4781666,-19.6167679,1.53114891,0.409252167,21.6343479,2.74399948,5.59425497
246.487228,41.5220833,4.27183881E-02,2.99009085,1.00000000,67.8840866,-18.2257175,-19.2706585,-19.8696442,-20.1997204,-20.4183521,-18.0663185,-19.1543884,-19.7945251,-20.1264820,-20.3219509,1.64392662,0.598985672,20.1008148,1.64278817,4.91208601
246.472961,41.5412064,4.22740802E-02,2.92013741,0.942116976,97.1307373,-18.3336697,-19.6017933,-20.2194920,-20.5558510,-20.8112068,-18.2356396,-19.5043030,-20.1269016,-20.4531002,-20.6514969,1.88582230,0.617698669,20.0619507,1.88158286,5.49448109
58.0834389,-0.970796525,3.84353884E-02,3.25938249,1.00000000,71.8569183,-19.1569996,-19.6575012,-19.7488270,-19.8423634,-19.6517487,-18.6853809,-19.4695415,-19.8083057,-20.0079136,-19.4429588,0.591827393,9.13257599E-02,23.7112751,7.34467459,23.9391041
180.822556,51.4014053,2.97995806E-02,1.89373064,0.00000000,111.177696,-18.0121746,-18.4752083,-18.4801369,-18.5567226,-18.3873100,-17.8360443,-18.4544182,-18.4760056,-18.6081638,-18.2143784,0.467962265,4.92858887E-03,22.1826630,2.35927129,4.46782398
347.607147,-0.479061812,2.69652195E-02,2.43574643,0.165126994,44.2594414,-17.3513145,-18.3712864,-18.8240032,-19.0387421,-19.2079811,-17.2018166,-18.3805256,-18.8669262,-19.1018410,-19.2520599,1.47268867,0.452716827,20.3811455,1.21464705,2.95857215
31.7934990,-9.02525330,4.04983796E-02,2.37426591,9.75743383E-02,92.1446991,-19.8784103,-21.1156845,-21.6244564,-21.9150620,-22.1510696,-20.0160294,-21.1907349,-21.6626549,-21.9307022,-22.1091194,1.74604607,0.508771896,20.7349663,5.14797401,12.2226601
181.769821,9.11330223,3.44495699E-02,2.59911156,0.873265624,167.880402,-19.0424900,-20.5522747,-21.3468876,-21.7384815,-22.0570545,-19.0145016,-20.4579353,-21.2147770,-21.5940819,-21.8632050,2.30439758,0.794612885,19.8437519,2.81920600,7.32743120
181.065643,9.39690304,3.51862609E-02,3.38006282,1.00000000,117.737602,-18.8943291,-20.5121632,-21.1848316,-21.4983521,-21.7024841,-18.8307590,-20.4410610,-21.1203518,-21.4282608,-21.6473827,2.29050255,0.672668457,18.6774845,1.57006681,5.30692387
173.888367,-2.27155805,4.87961397E-02,2.40480208,0.271267414,52.5374184,-18.2364311,-19.4126797,-19.9175968,-20.2008438,-20.3783455,-18.2724686,-19.4624500,-19.9396267,-20.2188644,-20.4299469,1.68116570,0.504917145,21.4780369,3.22406006,7.75322628
191.017258,-1.72245693,4.75775786E-02,3.03106523,1.00000000,158.480499,-18.7009983,-20.5719337,-21.4333954,-21.8247108,-22.1370201,-18.8488598,-20.4895649,-21.3121471,-21.7101402,-21.9842091,2.73239708,0.861461639,20.2325001,3.40078068,10.3079882
191.040741,1.35473311,4.74222191E-02,3.18883610,1.00000000,153.240906,-18.1836414,-19.9727306,-20.7858582,-21.1338158,-21.4358387,-18.1517010,-19.8246803,-20.6452484,-21.0047550,-21.2819881,2.60221672,0.813127518,19.1686249,1.55295479,4.95211887
191.038391,1.61951208,4.81473096E-02,3.05372143,1.00000000,158.791000,-18.3354149,-20.0743561,-20.8779621,-21.2357635,-21.5434761,-18.3257141,-19.9431057,-20.7394714,-21.1080818,-21.3705158,2.54254723,0.803606033,19.5298634,1.90602064,5.82045555
191.167877,1.84860241,4.86985184E-02,3.19790745,0.997628629,241.817505,-18.9670982,-20.9305763,-21.8078346,-22.2147942,-22.5500145,-19.0383492,-20.8074245,-21.6843662,-22.0946045,-22.3945255,2.84073639,0.877258301,19.8866329,3.44322228,11.0111065
191.178055,4.06996727,3.37034091E-02,2.25391221,7.30784833E-02,44.1733093,-18.1893005,-19.5825977,-20.2155247,-20.5799732,-20.8909340,-18.2788506,-19.6076794,-20.1853466,-20.5304527,-20.7832642,2.02622414,0.632926941,21.6486149,3.99985027,9.01531124
191.505753,-1.07321227,4.74107191E-02,3.16140318,1.00000000,129.016006,-18.1359577,-19.8343697,-20.6690884,-21.0126648,-21.3351974,-18.2197685,-19.8067398,-20.6136379,-20.9470825,-21.2412567,2.53313065,0.834718704,20.0237808,2.25025868,7.11397505
165.190674,10.4920397,3.29167098E-02,2.98331547,0.710011423,87.4317169,-17.0772381,-18.7881680,-19.5770435,-19.9342403,-20.2172928,-17.2658482,-18.6429482,-19.3821640,-19.7423496,-19.9880829,2.49980545,0.788875580,20.7899494,1.86011863,5.54932117
165.202286,10.5219631,4.05040905E-02,2.86682463,0.870188415,65.8101730,-17.5293808,-19.1094913,-19.7762432,-20.0558128,-20.2890301,-17.1493416,-18.9214420,-19.6141148,-19.9012604,-20.1051407,2.24686241,0.666751862,20.4265194,1.72545528,4.94657803
165.209061,10.5831146,3.57138813E-02,2.62548780,0.365664512,0.00000000,-16.0821419,-17.4460697,-18.1041241,-18.3879967,-18.6483994,-16.4465637,-17.6171703,-18.2339573,-18.5557251,-18.9103203,2.02198219,0.658054352,21.8331985,1.76295447,4.62861586
207.035873,61.1559525,3.55365500E-02,2.00962615,1.68957096E-02,17.8178196,-17.5714531,-18.5185795,-18.8268642,-19.0156097,-19.0995483,-17.5604630,-18.5215092,-18.8023357,-18.9556084,-18.9669952,1.25541115,0.308284760,21.2502804,1.77596247,3.56902075
206.969604,61.3119202,3.55058201E-02,2.75053692,4.04198393E-02,68.1860580,-18.5274220,-19.8430710,-20.4871140,-20.8341846,-21.1230850,-18.7529526,-19.9230900,-20.5043640,-20.7975731,-21.0896759,1.95969200,0.644042969,21.1789265,3.75264168,10.3217793
243.618652,45.8729630,4.65733707E-02,2.32151771,0.00000000,54.2563705,-18.0234623,-19.1131401,-19.5413513,-19.7945232,-19.9798489,-18.1267014,-19.1306000,-19.5334530,-19.7524929,-19.8908386,1.51788902,0.428211212,21.1730843,2.35861063,5.47555637
239.338959,49.6252594,4.39601988E-02,3.01855421,1.00000000,164.503296,-18.6052208,-20.4748764,-21.3274498,-21.7198143,-22.0202160,-18.3740807,-20.3769436,-21.1988297,-21.5883636,-21.8779068,2.72222900,0.852573395,20.2472916,3.32439327,10.0348606
252.609695,23.8918171,3.46432514E-02,2.68756318,0.534489512,61.9897385,-16.6783543,-18.3231487,-19.0224838,-19.3470592,-19.5803032,-16.2789555,-18.0956287,-18.7951241,-19.1159878,-19.3407936,2.34412956,0.699335098,20.6948128,1.32213402,3.55331898
244.062408,46.2648659,4.55681495E-02,1.81810200,4.63922396E-02,76.5814590,-17.0727825,-18.5100327,-18.9442406,-19.1542454,-19.1310234,-11.9145632,-18.1586418,-18.8389111,-18.8757343,-18.2722836,1.87145805,0.434207916,23.4237919,4.85310221,8.82343578
247.082352,39.9591560,3.14182788E-02,2.82675672,0.967007279,157.139496,-17.9530449,-19.8061409,-20.6227226,-21.0048981,-21.3092709,-18.0177250,-19.7074013,-20.5290928,-20.9019566,-21.1985817,2.66967773,0.816581726,19.4062634,1.70906520,4.83111143
247.082779,38.8025970,3.09229307E-02,2.50922561,0.694316924,39.3765411,-15.8022032,-17.6353569,-18.4222298,-18.7508354,-19.0045624,-15.6941328,-17.5276871,-18.2881298,-18.6230259,-18.8032417,2.62002659,0.786872864,19.9739132,0.791657746,1.98644769
256.485687,31.7622128,3.44882011E-02,3.12171078,1.00000000,64.3309174,-16.9711761,-18.6241875,-19.3517838,-19.6658974,-19.9255867,-16.9185562,-18.6064968,-19.3013535,-19.6109562,-19.7697449,2.38060760,0.727596283,19.8170013,1.13274860,3.53611350
256.431702,31.6247787,3.10032293E-02,2.17058110,0.00000000,0.00000000,-16.6701851,-17.7217808,-18.1392307,-18.3369675,-18.3881073,-16.6522179,-17.6237087,-18.0292530,-18.1840057,-18.4165764,1.46904564,0.417449951,22.4820118,2.16799283,4.70580435
258.119446,29.2735767,4.55958396E-02,2.75985813,0.643700004,66.5121078,-18.0699291,-19.7270870,-20.4996357,-20.8375759,-21.1266956,-18.0386791,-19.5376854,-20.2966747,-20.6123161,-20.8907757,2.42970657,0.772548676,20.2923946,2.15117383,5.93693447
218.134369,55.7190475,4.26981710E-02,2.13873076,0.589818478,122.127800,-19.2374077,-20.9736118,-21.7751408,-22.1380405,-22.4571075,-19.1001167,-20.8548717,-21.6381321,-21.9758492,-22.2106361,2.53773308,0.801528931,20.8756313,5.43925667,11.6331053
256.468933,32.9822464,2.97455601E-02,2.08897758,8.96483734E-02,0.00000000,-17.4262428,-18.6876469,-19.0422421,-19.2207451,-19.3092461,-16.7529564,-18.7612858,-19.0185642,-19.1934052,-19.1534958,1.61599922,0.354595184,22.3227348,3.20050454,6.68578196
256.462036,32.9753952,3.13921794E-02,3.39664197,1.00000000,159.526794,-18.0501766,-19.9250507,-20.7511921,-21.1310043,-21.4382706,-17.6772671,-19.8836498,-20.7047443,-21.0898857,-21.3567410,2.70101547,0.826141357,19.6000023,1.97820556,6.71925640
203.388428,-2.27591467,2.23007295E-02,2.24915624,0.199095696,43.3240204,-16.0391655,-16.9509602,-17.2702694,-17.4418678,-17.5354233,-15.8362770,-16.9433804,-17.2907200,-17.4528275,-17.5670929,1.23110390,0.319309235,20.9007225,0.751065195,1.68926287
252.600571,24.6982880,3.56044210E-02,2.93591547,1.00000000,64.0745163,-17.1588039,-18.8293648,-19.5609703,-19.9009914,-20.1321774,-17.1025448,-18.7039661,-19.4441490,-19.7825317,-20.0227776,2.40216637,0.731605530,19.6845741,1.08314228,3.18001390
256.485901,34.0148010,3.08236107E-02,2.55318999,0.253247291,0.00000000,-15.7238665,-17.3029671,-18.0102654,-18.3226223,-18.5742435,-15.8358164,-17.3695469,-18.0834045,-18.3544331,-18.5426235,2.28639889,0.707298279,21.1019268,1.19067347,3.04001546
245.495789,25.8261356,4.75353599E-02,2.65877199,0.538583279,44.8454819,-16.9154015,-18.6293812,-19.3871384,-19.7180290,-19.9981308,-16.8657532,-18.3695107,-19.1078682,-19.4330387,-19.6499500,2.47173691,0.757757187,21.1627331,1.87664831,4.98957968
258.289337,31.5820370,2.95799300E-02,2.27479267,0.703902721,96.4001465,-18.0024643,-19.7155704,-20.4760265,-20.8412800,-21.1234131,-18.0101738,-19.6023083,-20.3113270,-20.6605797,-20.8937721,2.47356224,0.760456085,20.3846073,2.36176300,5.37252092
256.474091,35.5160675,3.55208404E-02,2.52814269,0.892634690,34.6076012,-16.5937672,-17.7169476,-18.2967701,-18.5989819,-18.8423462,-16.5469265,-17.6515484,-18.2168503,-18.4880104,-18.6948376,1.70300293,0.579822540,20.0200996,0.761720359,1.92573774
