ID ra dec z fracDeV_r velDisp petroMag_u petroMag_g petroMag_r petroMag_i petroMag_z modelMag_u modelMag_g modelMag_r modelMag_i modelMag_z extinction_u extinction_g extinction_r extinction_i extinction_z petroRad_u petroRad_g petroRad_r petroRad_i petroRad_z petroR50_u petroR50_g petroR50_r petroR50_i petroR50_z
1237661356998131847 154.949462405647 42.9939205404486 0.02218527 0.04840844 50.90787 19.1969 17.94656 17.37744 17.09606 16.98306 19.36904 17.97036 17.40971 17.12242 16.9385 0.06600153 0.05142795 0.03557762 0.02643798 0.019665 8.521551 6.193225 6.27601 6.322161 6.275002 3.393438 2.892438 2.93062 2.966077 2.705219
1237661358608547972 153.637408710692 44.0070647109386 0.04922846 0 25.18427 18.75538 17.75603 17.398 17.14212 17.13582 18.89427 17.76921 17.36191 17.11038 16.99832 0.03922257 0.03056196 0.02114262 0.01571124 0.01168627 6.030522 5.465714 5.278804 5.293092 4.942856 2.91543 2.654684 2.49124 2.469834 2.298726
1237661388678627486 214.555959647952 55.159170903526 0.04140495 0.1467869 97.94892 18.86265 17.80743 17.52563 17.36259 18.06609 18.8337 17.79649 17.49549 17.2779 17.20614 0.07140762 0.05564034 0.03849173 0.02860348 0.02127573 7.384 8.292283 8.828746 7.887288 6.424781 3.769678 3.712072 3.61029 3.436611 1.735822
1237661957756682361 197.239342158991 51.1733381068168 0.02668726 0 25.34621 17.52887 16.41889 15.90803 15.61806 15.39799 17.47539 16.39312 15.90288 15.61644 15.40313 0.05308259 0.04136159 0.02861376 0.02126309 0.01581583 5.514452 5.943174 6.132164 6.195614 6.218421 2.81375 2.902056 2.938949 2.956855 2.986735
1237661958829899887 195.604068390789 52.2064619587067 0.02824663 0.1009651 79.64172 16.56869 15.3596 14.72959 14.3644 14.16466 16.87093 15.4402 14.72649 14.35311 14.08364 0.05455237 0.04250683 0.02940603 0.02185183 0.01625375 23.12562 16.37619 15.53212 15.60912 14.01897 9.42228 7.686302 7.152359 7.062505 6.585773
1237662239078482072 188.30685277397 11.174569722702 0.02451472 0.04556096 0 19.22643 18.031 17.53167 17.41912 17.40803 19.00723 18.00245 17.55164 17.35879 17.19725 0.192719 0.1501653 0.1038837 0.07719672 0.05742018 6.006335 6.201581 6.222389 5.902474 5.726607 2.630786 2.916668 2.998429 2.757141 2.397765
1237662266461716737 223.842416135549 4.81813221129678 0.02779687 0.8747028 60.89539 19.3647 17.68946 16.92135 16.56691 16.30465 19.30862 17.56116 16.8025 16.42445 16.16966 0.1531254 0.1193143 0.08254106 0.06133685 0.04562335 3.982745 3.307157 3.386986 3.389934 3.295478 1.632162 1.487759 1.487557 1.477513 1.471357
1237662300819226755 197.257104321522 50.8585540009246 0.03297829 0.6736226 71.16792 17.15434 15.73929 15.23631 14.91395 14.77271 16.7913 15.55961 15.05652 14.72883 14.51239 0.06191061 0.04824033 0.03337244 0.0247993 0.01844612 7.001945 8.485275 8.762897 8.831775 8.649356 3.218688 3.795624 3.903059 3.949109 3.722322
1237662301354786901 192.575399808913 51.7671671883512 0.03578911 0.1710098 71.81931 18.06702 16.64359 16.13951 15.856 15.63881 17.90811 16.64793 16.12225 15.84446 15.60196 0.06051746 0.04715479 0.03262147 0.02424125 0.01803103 10.93375 12.07989 12.55936 11.93277 11.96572 4.720516 5.384042 5.309695 5.295605 5.288222
1237657857143144501 166.602381316435 51.3924449049906 0.04631448 0.4742173 116.353 18.31403 16.71914 16.06991 15.70683 15.42503 18.14616 16.63371 15.89751 15.42037 14.991 0.05013004 0.03906099 0.02702221 0.0200804 0.01493613 8.405162 10.31106 7.313821 6.122024 5.430934 3.843967 3.907444 3.374024 2.93594 2.656269
1237657857682243687 174.618418142362 52.6886485326411 0.02892744 0.1784059 34.43887 18.51303 17.61699 17.13615 16.946 16.84503 18.68044 17.61311 17.12624 16.88291 16.70748 0.04546547 0.03542639 0.02450781 0.01821193 0.01354633 7.20401 5.544118 5.367099 5.164392 4.349486 3.056956 2.503584 2.387592 2.32606 2.013803
1237657873253269573 136.181584487153 37.2284337652164 0.04727956 0 38.12539 18.05691 16.67208 16.15951 15.84086 15.62661 17.89825 16.57956 16.09079 15.74759 15.54175 0.1069537 0.08333756 0.05765254 0.04284202 0.03186659 7.775146 8.238137 8.269406 8.233759 8.181787 4.036462 4.224462 4.236524 4.156277 4.230234
1237657873792958569 143.030586919665 41.1232036979223 0.02755399 0 48.69954 17.66302 16.40251 15.88109 15.5082 15.39836 17.86129 16.40007 15.81916 15.44449 15.1459 0.06854524 0.05340999 0.03694878 0.0274569 0.02042289 21.53457 19.29528 17.75625 18.02009 15.08037 10.69553 8.614281 8.057526 8.024343 6.664255
1237657877001470378 116.388416209618 22.0452875543271 0.04534766 0.9346943 146.2072 18.16775 16.39665 15.54002 15.12347 14.82164 18.05296 16.23999 15.38218 14.96427 14.64451 0.2206704 0.1719449 0.1189507 0.08839311 0.06574824 8.240112 7.624207 7.392069 7.348676 7.238475 3.414535 3.298527 3.265082 3.237433 3.133217
1237657878612672935 116.356644822653 23.9896722713496 0.04342515 0.4231139 91.3498 17.06012 15.8786 15.2463 14.89321 14.6317 17.48376 15.97902 15.25862 14.87763 14.6085 0.2342508 0.1825266 0.1262711 0.09383294 0.06979447 16.70227 13.97692 13.57352 13.39799 13.17472 8.875176 7.209447 6.683852 6.466984 6.390751
1237657878612673192 116.350441027039 24.0371488206301 0.04285499 0 0 21.02326 18.34727 17.9847 17.87342 20.71776 20.15371 18.37841 17.89694 17.69515 17.82512 0.2362403 0.1840769 0.1273435 0.09462988 0.07038724 2.970431 9.789964 9.144771 8.697419 7.576631 1.901354 4.655704 4.165121 3.876693 0.8056414
1237657878614900748 120.389697719988 27.4298432407729 0.04809834 0.3726829 0 18.64664 17.38015 16.6979 16.30506 16.20949 18.28206 16.83682 16.1798 15.80588 15.58295 0.1694753 0.132054 0.09135435 0.06788607 0.05049477 10.37378 10.13541 10.51819 10.94241 10.86731 5.351652 4.999506 5.07125 5.094901 4.505789
1237657879149740351 116.399558210865 24.5787868632035 0.04021681 0.685346 113.9846 17.30224 16.15037 15.70604 15.38203 15.1686 17.0712 15.97872 15.53734 15.19555 14.94766 0.2129495 0.1659288 0.1147888 0.08530036 0.0634478 4.318401 4.854579 4.900087 4.724969 4.575864 2.094557 2.289656 2.289599 2.223904 2.156512
1237658200738234490 134.61248098947 37.5263136574865 0.04712646 0.9551259 101.1049 18.93813 17.26299 16.5203 16.16677 15.99433 18.92957 17.11349 16.33835 15.96064 15.6898 0.1813829 0.1413323 0.09777306 0.07265586 0.05404261 9.46854 7.021638 6.708329 6.301851 5.498536 3.339438 3.068043 2.859713 2.758206 2.501081
1237658203425275929 145.312853036133 41.4805707818635 0.03252024 0.1565791 59.48354 17.94738 16.86878 16.43299 16.18378 15.97894 17.92168 16.8519 16.43465 16.1892 15.98522 0.07434004 0.05792526 0.04007243 0.02977811 0.02214944 2.966453 3.404167 3.362592 3.359769 3.452955 1.557988 1.6753 1.644042 1.627347 1.668408
1237658203971518678 174.094633696557 49.0557973496349 0.03327283 0.6265957 74.78448 19.59633 17.80632 17.02746 16.65008 16.38999 19.39155 17.62755 16.84001 16.44836 16.18764 0.07601154 0.05922768 0.04097343 0.03044765 0.02264746 4.280133 4.043422 4.031827 3.959826 3.941074 1.701889 1.853857 1.757721 1.788868 1.759024
1237658203974730016 185.283452081475 49.4764648668963 0.0452829 0.01945984 0 18.84061 17.42237 17.04229 16.90888 16.75616 18.77346 17.41246 17.00897 16.75398 16.63105 0.07836826 0.06106402 0.04224381 0.03139168 0.02334964 10.62911 11.29532 11.65571 10.50443 25.31557 4.498624 5.480284 5.406546 4.822892 5.123486
1237658204498362513 143.0312786834 41.397563623938 0.02778228 0.7545732 0 19.61814 18.14841 17.45743 17.14061 16.92848 19.67632 17.97468 17.25669 16.92167 16.69096 0.06747485 0.05257595 0.0363718 0.02702814 0.02010397 6.756399 5.016323 4.866255 4.587847 4.141408 2.74562 2.254018 2.072568 2.018987 2.004563
1237658204499214506 145.406457746304 42.3406616362098 0.04710855 0.533623 55.94419 18.4445 17.20946 16.90818 16.63843 16.30548 18.10143 16.86007 16.41259 16.14484 15.92162 0.05490562 0.04278209 0.02959645 0.02199333 0.016359 13.35783 15.15471 14.25875 14.49622 14.45074 6.390081 6.508189 5.522481 5.666069 6.742475
1237658204501311687 151.311302813459 44.5382157410315 0.02645344 0.1486729 0 18.44777 17.59665 17.40644 17.35973 17.31733 18.5752 17.726 17.487 17.40505 17.35062 0.05451777 0.04247988 0.02938738 0.02183797 0.01624344 6.792612 7.118147 7.010471 6.874836 6.464326 3.564195 3.4615 3.357088 3.182579 3.020118
1237658204505505936 164.27725048227 47.9120203563383 0.04348132 0.08366488 61.63723 18.89527 17.64775 17.00429 16.66186 16.38295 19.05624 17.6621 17.00159 16.64202 16.35477 0.05138701 0.04004041 0.02769977 0.0205839 0.01531064 5.295722 4.603167 4.562299 4.173039 4.185329 2.369631 2.142316 2.076195 1.958092 1.975039
1237658204514615470 195.99589565242 49.2749815256866 0.03343891 0.3806753 75.53127 18.67536 17.4439 16.78191 16.43142 16.16521 18.6669 17.52223 16.85656 16.50122 16.20854 0.06358151 0.04954228 0.03427312 0.0254686 0.01894396 4.696333 4.526139 4.540576 4.499425 4.28792 1.992534 2.131979 2.120584 2.113358 2.071501
1237658205037920361 150.228434284608 44.7647878745967 0.02786208 0.5039085 53.47154 18.27661 16.84251 16.13718 15.79524 15.58308 18.15185 16.54249 15.82136 15.46414 15.2094 0.04221854 0.0328964 0.02275758 0.01691132 0.01257891 8.326849 7.685001 7.638515 7.660945 7.508833 4.072377 3.614589 3.552232 3.489628 3.362277
1237658205042245813 163.749884839604 48.2537243198297 0.0219948 1 74.23653 19.15283 18.18094 17.71927 17.54593 17.49669 18.9953 18.09387 17.68998 17.49994 17.42546 0.06888327 0.05367338 0.03713099 0.02759231 0.02052361 2.135581 3.260062 4.626662 4.273084 3.370341 1.318642 1.538152 1.769496 1.780988 1.652187
1237658205567582421 131.524670122586 36.310879788489 0.04479451 0.3661242 126.0942 19.77003 18.42372 17.52131 17.0492 16.72909 20.20626 18.50548 17.56514 17.04936 16.63729 0.1356176 0.1056723 0.07310359 0.0543238 0.04040693 18.01465 4.88274 4.3164 4.167321 3.785611 2.763175 2.160575 1.963126 1.857999 1.626845
1237658205586063417 187.929070138001 50.6718917218749 0.03037766 0.9982755 142.5374 17.95392 16.12401 15.2632 14.86193 14.59077 17.91427 16.01923 15.17373 14.76816 14.46792 0.09066378 0.07064461 0.04887161 0.03631685 0.02701306 5.603251 5.765888 5.739161 5.710507 5.494042 2.531144 2.495188 2.404175 2.385383 2.227987
1237658298457129182 151.327172773293 5.56966996219905 0.02291527 1 172.1604 17.14933 15.39352 14.56908 14.15513 13.86205 17.17104 15.3049 14.48388 14.06338 13.76214 0.07194743 0.05606094 0.0387827 0.0288197 0.02143656 9.506984 8.05423 7.766631 7.778888 7.530113 3.656282 3.233129 3.104111 3.113664 3.096858
1237658298457129183 151.318849728862 5.57515246126099 0.02186223 0.8400874 18.42734 20.45185 18.5324 17.89376 17.62855 17.43829 19.8309 18.33187 17.66457 17.35381 17.10211 0.07160913 0.05579735 0.03860035 0.0286842 0.02133577 4.392736 5.712838 5.37761 5.134064 4.776552 1.617475 2.503746 2.31448 2.191592 2.108745
1237658299525890210 139.790459900497 5.44427029734032 0.03827549 0.1795077 100.0411 18.3766 16.45337 15.6715 15.38984 15.2167 18.01759 16.41368 15.70606 15.36825 15.11605 0.2024149 0.1577204 0.1091102 0.08108058 0.06030906 10.59912 12.09311 12.50366 12.01258 10.93042 4.355785 5.667673 5.996935 5.657968 5.226762
1237658300056666766 125.802323068836 4.42139173309988 0.03212303 0.6002417 42.90052 19.05671 17.51155 16.79669 16.45427 16.23807 18.94659 17.32024 16.58729 16.23123 15.96806 0.1112318 0.08667105 0.05995863 0.04455569 0.03314125 6.691227 5.268497 4.985553 4.943907 4.720792 2.652353 2.398175 2.286104 2.263658 2.161443
1237658300061188139 136.164765862008 5.51205421619452 0.03337362 1 138.6322 16.86631 15.3316 14.62901 14.25083 14.00532 17.09733 15.33069 14.55952 14.16174 13.87246 0.2033975 0.1584859 0.1096398 0.08147416 0.0606018 15.99682 13.58912 11.40815 10.95618 9.879845 6.475731 5.454962 4.771493 4.58954 4.218013
1237658300607037638 156.764549868036 7.54219837805615 0.03244299 1 116.4954 18.68024 16.90116 16.08914 15.69343 15.3737 18.6148 16.83889 16.00922 15.62546 15.3138 0.1261621 0.09830465 0.0680067 0.05053627 0.0375897 3.987835 4.600238 4.600058 4.639814 4.714702 1.901192 1.896973 1.884727 1.866084 1.882372
1237658302742921301 163.775016872968 57.6504828870803 0.04616152 0.08486784 113.3263 18.34782 17.20629 16.90833 16.72124 17.02799 18.3189 17.19771 16.86892 16.63975 16.64932 0.02163954 0.01686139 0.01166463 0.008668069 0.006447451 27.9207 11.99609 12.49721 11.60315 10.95358 5.896014 5.654412 5.46272 5.333271 4.119596
1237658302743576719 166.596469994311 58.1538722592261 0.04877156 1 220.6987 17.13806 15.20351 14.34448 13.91763 13.67452 17.03505 15.05642 14.19578 13.76942 13.47711 0.03948189 0.03076402 0.0212824 0.01581511 0.01176353 21.9744 15.44587 15.15988 16.16201 12.42568 7.075591 6.422041 6.269274 6.412351 5.802693
1237656242233475358 330.976748900248 12.6642550647456 0.02676532 0.5244261 13.79764 19.18846 17.44032 16.68758 16.3199 16.09839 18.89506 17.11432 16.36174 15.96148 15.66181 0.2550922 0.1987662 0.1375055 0.1021813 0.07600413 7.786623 10.19282 10.00234 9.605192 6.815456 3.881501 4.125482 4.099221 3.957402 3.532963
1237656243307282801 330.994548218298 13.5359412543651 0.04441146 0.3013047 60.22644 18.8646 17.93743 17.51806 17.20915 17.00956 18.98705 17.97548 17.56028 17.2604 17.05638 0.2913857 0.2270458 0.1570692 0.1167193 0.08681768 3.088231 2.704724 2.750139 2.792413 2.791206 1.469259 1.355539 1.347395 1.367719 1.386812
1237656494033076494 343.985903805824 12.7838798171718 0.02641405 0.09164488 0 19.02427 17.74191 17.16709 16.86174 17.01936 18.93671 17.73294 17.19538 16.886 16.71725 0.2081461 0.1621861 0.1121996 0.0833763 0.06201665 8.656715 8.692416 8.652597 8.571173 6.684469 3.754494 3.885771 3.90757 3.928992 2.69819
1237656495633204143 319.634954083871 10.7345479985364 0.04199892 0 81.19844 18.95982 17.81525 17.36602 17.09424 16.94602 18.92483 17.80189 17.32912 17.03731 16.85446 0.2790285 0.2174171 0.1504082 0.1117694 0.08313589 9.646658 3.502055 3.454362 3.482212 3.558498 1.754389 1.781412 1.727269 1.709341 1.647474
1237656495646507201 350.537341767814 14.5584021322657 0.03920439 0.8770804 64.26056 20.04945 18.37108 17.67163 17.31602 17.03304 19.90656 18.21902 17.4972 17.12769 16.85433 0.1884332 0.1468259 0.1015735 0.07547998 0.05614324 18.01866 4.713049 4.431171 4.473546 18.02249 2.013551 2.068199 1.965748 1.956652 2.071602
1237656496175055337 330.978674636577 12.981555040362 0.03444805 0.4570851 69.23539 18.90081 17.33424 16.52006 16.12555 15.84258 19.13115 17.39316 16.57755 16.17451 15.86285 0.2362415 0.1840778 0.1273441 0.09463035 0.07038759 99.6328 4.824012 4.671573 4.602148 4.800539 2.529164 2.144416 2.064709 2.026018 1.996101
1237656496717496556 343.906618935641 14.9531676091706 0.03165823 0.8398347 28.45496 18.85074 17.70712 17.18178 16.90631 16.70939 18.50051 17.50929 17.04323 16.76804 16.5524 0.2864653 0.2232119 0.1544169 0.1147483 0.08535168 2.901903 3.368488 3.809473 3.851506 3.549348 1.337084 1.549833 1.691944 1.695226 1.648604
1237656536977965242 341.017279400432 -10.2767864361787 0.03333029 0.1082628 0 19.85835 18.12488 17.78405 17.60384 18.03119 19.83371 18.08456 17.74272 17.54593 17.39585 0.218205 0.1700239 0.1176217 0.08740554 0.06501366 6.469376 8.733288 8.057974 8.778802 6.895525 3.433092 3.869752 3.68492 3.692103 2.226222
1237656538586939490 337.315069631587 -8.685859771356 0.04546168 0.2297037 63.64081 18.32843 16.83086 16.14897 15.78601 15.57626 18.25498 16.86465 16.18949 15.78757 15.50049 0.215407 0.1678437 0.1161135 0.08628476 0.06418002 5.056986 5.587439 5.284268 5.02774 5.105859 2.501557 2.74027 2.563375 2.472652 2.418306
1237657118943739984 121.079711506797 33.0266801943796 0.03957805 0.965576 162.616 18.54809 16.40433 15.57176 15.17456 14.90414 18.35446 16.32734 15.44242 15.02395 14.68844 0.2470746 0.1925188 0.1331836 0.09896972 0.07361529 5.330956 5.871621 5.165529 4.811031 4.385603 2.01135 2.422503 2.129598 2.018913 1.88637
1237657118948393201 130.630704496487 40.4753474418091 0.0288365 0.0894731 51.68643 17.19108 15.76981 15.18339 14.83623 14.68178 17.34221 15.83861 15.15009 14.81384 14.55594 0.1525649 0.1188775 0.08223893 0.06111234 0.04545635 16.81726 16.65109 15.96828 15.75453 14.72022 8.606597 8.04423 7.328558 7.307749 6.570114
1237657189817319770 327.712229885327 -0.847932563551716 0.02719698 1 137.5651 17.19161 15.56671 14.76281 14.33914 14.01618 17.42541 15.61391 14.75499 14.31891 13.95529 0.4288986 0.3341949 0.2311945 0.1718023 0.1277893 13.20882 12.4578 11.86088 11.76961 11.47123 5.072556 4.59016 4.013979 3.832131 3.670463
1237657191445299335 7.28372493730251 0.279488644887141 0.04526993 0 52.85976 17.70317 16.41064 15.88416 15.5643 15.49735 17.90789 16.44292 15.8624 15.51941 15.37911 0.1032042 0.08041598 0.0556314 0.04134009 0.03074943 7.549263 8.632743 8.618378 8.725847 8.535708 4.374513 4.44633 4.407828 4.372516 4.082945
1237657191445364894 7.52217877733847 0.413786164339725 0.0454963 0.911896 109.5909 18.33631 16.9729 16.27648 15.89766 15.6586 18.43704 16.8843 16.17577 15.78113 15.52036 0.1066548 0.08310466 0.05749142 0.04272229 0.03177753 4.706872 3.617738 3.477454 3.385041 3.393 1.950735 1.620113 1.525169 1.500834 1.477595
1237657220414504964 169.67709713547 55.777009646585 0.04180693 0.1541794 70.78509 20.65399 18.38733 17.77796 17.43953 17.31394 20.35583 18.42104 17.76195 17.3533 17.11341 0.04353701 0.03392375 0.02346829 0.01743945 0.01297175 6.396282 6.696249 6.207229 5.918601 5.05285 2.055138 2.994052 2.76428 2.650594 2.244173
1237657221488574576 170.708155566275 56.7677591996216 0.04832984 1 152.3799 16.89737 15.32149 14.59956 14.24318 14.01757 17.02261 15.29806 14.5409 14.17177 13.87302 0.05035769 0.03923837 0.02714492 0.02017159 0.01500395 21.4833 19.89263 18.41599 18.05334 16.4574 8.620748 8.241869 7.827594 7.514245 7.006927
1237657222562119839 169.660230097205 57.6246047491252 0.04606445 1 166.4666 18.16896 16.39225 15.56532 15.16708 14.89405 18.12563 16.27847 15.44764 15.06669 14.76577 0.04107009 0.03200154 0.02213851 0.01645129 0.01223674 5.304411 4.869085 4.750441 4.573949 4.486988 2.308709 2.132185 2.099065 2.068319 2.018546
1237657242432831626 138.85531902366 44.2491060053169 0.0396149 0.04740492 25.38353 18.19688 17.28609 17.0401 16.89539 16.65832 18.13883 17.28058 17.03996 16.84478 16.69073 0.07695729 0.0599646 0.04148323 0.03082649 0.02292924 4.46924 4.956092 5.021646 4.824121 5.419084 2.187189 2.312188 2.35856 2.243963 2.393138
1237657584951492924 43.0797759340419 -0.848227870649804 0.02298356 0.6781554 52.10661 20.00489 18.86814 17.82908 17.44629 17.2648 19.68426 18.1644 17.33886 17.03531 16.81151 0.2744466 0.2138469 0.1479383 0.109934 0.08177072 2.969839 10.46041 12.07286 11.72964 11.00389 5.689957 4.051054 5.190518 5.545099 5.188161
1237657589241872421 156.444535689006 50.3933602543648 0.03187267 0.7854356 120.0363 17.77105 16.22898 15.49065 15.07202 14.78745 17.97935 16.22067 15.31608 14.8362 14.43265 0.04476949 0.03488408 0.02413265 0.01793315 0.01333897 11.77427 10.77869 9.131609 8.385317 7.0767 5.067167 4.68187 3.858147 3.485723 2.946862
1237657589241872493 156.431395363006 50.3519817697274 0.03208047 0.4671478 83.28015 19.01621 17.98717 17.57628 17.30831 17.25747 18.77436 17.66156 17.24498 17.02627 16.91041 0.04301187 0.03351456 0.02318522 0.0172291 0.01281529 10.98273 6.663644 6.242138 6.409706 5.828899 3.076119 2.69799 2.728988 2.820492 2.607142
1237657589245673543 169.668962657181 53.1323443167877 0.04499698 0.5843915 42.94954 18.49223 17.56104 17.33799 17.10436 16.99619 18.32855 17.38669 17.14919 16.91246 16.82875 0.06779217 0.0528232 0.03654285 0.02715525 0.02019852 3.948054 3.784973 3.735744 3.65477 3.927378 1.828117 1.732339 1.673931 1.661117 1.672925
1237657590319480884 169.669950832899 53.8759499924645 0.03640918 1 154.6791 17.77931 15.99565 15.18377 14.79987 14.52362 17.70776 15.8592 15.05821 14.66891 14.38185 0.04881157 0.03803364 0.0263115 0.01955226 0.01454329 5.320246 4.768518 4.53231 4.445269 4.405771 2.202173 2.050189 1.983086 1.951731 1.94113
1237657590859366538 181.474981551694 55.3508469816979 0.04438806 0.2618002 14.12512 18.84235 17.67797 17.30106 17.0011 17.18218 19.0427 17.73013 17.32838 17.08906 17.0617 0.05097594 0.03972011 0.02747819 0.02041924 0.01518816 6.480583 6.045817 5.917041 6.325336 5.197982 3.176848 2.769661 2.727031 2.807249 2.325643
1237657591930224711 169.665159876402 55.17788517646 0.03097744 0.5707561 85.66945 16.36016 15.08608 14.45148 14.10598 13.84273 16.30532 15.01999 14.35312 13.98206 13.69456 0.05172297 0.04030219 0.02788087 0.02071847 0.01541074 10.69427 11.35716 11.5978 11.86021 11.82143 5.208693 5.270967 5.256174 5.230943 5.157038
1237657595685765444 121.087901034245 35.7814468884125 0.03036626 0 56.65353 17.62103 16.31085 15.80945 15.54466 15.32707 17.49087 16.25809 15.76409 15.50528 15.3198 0.2260442 0.1761321 0.1218474 0.09054567 0.06734934 12.12606 13.36808 14.21008 13.9431 14.25437 5.841859 6.45475 6.513308 6.504604 6.599064
1237657606426853621 130.634235924925 40.9313984041746 0.04677928 0.06564046 0 18.90401 17.82136 17.451 17.19426 17.15182 19.123 17.82587 17.40245 17.12777 16.9693 0.1589105 0.123822 0.08565947 0.06365417 0.04734701 8.003189 7.004129 6.656237 6.871789 7.352695 4.004747 3.631352 3.423047 3.304225 2.918649
1237657606429868175 137.874846622912 45.4682795301243 0.02682531 0.6381205 112.0227 17.55999 15.9961 15.20008 14.74762 14.46233 17.59095 15.91049 15.00343 14.51476 14.07102 0.08193149 0.06384046 0.04416453 0.03281898 0.02441129 13.3758 10.88399 9.753847 8.893155 6.799012 5.159509 4.727587 4.398245 4.002414 3.373319
1237657607500857416 130.60822811149 41.8991057231019 0.030692 0.8142059 65.50024 18.96933 18.01167 17.51981 17.15307 16.87829 19.15316 17.84628 17.2466 16.90737 16.6527 0.1169026 0.09108971 0.06301544 0.04682722 0.03483085 68.31012 9.008348 7.471109 7.66671 8.714697 5.536525 3.39759 2.857846 2.987896 2.986129
1237657609113895061 135.182683501009 46.6261166622579 0.03999187 0.1950019 73.00201 17.0698 16.14855 15.61459 15.30521 15.02201 17.54578 16.23177 15.61108 15.2857 15.00595 0.09361563 0.07294466 0.05046278 0.03749925 0.02789256 24.5152 16.53518 15.29303 15.19798 14.78083 10.50048 7.405159 6.799264 6.548567 6.636163
1237654879668404260 226.587875738282 3.16219988570476 0.04230611 1 169.3902 18.50938 16.67762 15.79986 15.38558 15.06668 18.44459 16.57406 15.6902 15.26584 14.9394 0.1830965 0.1426675 0.09869675 0.07334226 0.05455317 5.129158 5.189503 5.125451 5.08024 4.87349 2.481007 2.267162 2.229269 2.214235 2.205346
1237654879668404396 226.598251645584 3.17646739114854 0.04260239 0 65.7936 19.14689 17.81744 17.17113 16.81427 16.62893 19.2285 17.7938 17.11205 16.76497 16.55207 0.1803907 0.1405592 0.09723821 0.07225841 0.05374698 7.327296 6.376611 6.394604 6.254691 6.302673 3.51471 3.204688 3.082047 3.113108 3.012181
1237654880194134031 201.117672303843 4.77489783654185 0.02133151 0.8207974 81.90393 17.66911 16.22227 15.4879 15.12027 14.83859 17.60341 16.08776 15.33218 14.94712 14.63544 0.1185578 0.09237943 0.06390766 0.04749024 0.03532401 6.710315 5.85386 5.40652 5.211545 5.135883 2.674632 2.582452 2.466125 2.408305 2.34416
1237654880199770192 214.016907437865 4.21825537338898 0.02606198 0.01178006 0 22.09654 17.90184 17.66762 17.47841 17.3797 22.49189 17.9743 17.66413 17.48111 17.30334 0.1145711 0.089273 0.06175864 0.04589329 0.03413618 18.02026 7.092212 6.357693 6.202398 5.412374 3.290577 3.385433 3.013936 2.994198 2.89954
1237654880201998566 219.200829301567 4.04997767383103 0.04095652 0.3158562 106.9584 19.66909 18.14927 17.81484 17.45341 17.3337 19.39903 18.19396 17.88237 17.53628 17.4184 0.1751499 0.1364756 0.09441321 0.07015913 0.05218551 2.742291 3.894302 4.192283 4.36595 4.145566 1.342996 1.907696 1.969407 2.035959 2.055779
1237654880205275284 226.597751242855 3.59730119480658 0.03579629 0.00358625 46.89977 21.89779 17.94364 17.16589 16.83279 16.68729 22.31458 17.9152 17.13726 16.78045 16.53992 0.1656561 0.1290781 0.08929563 0.06635622 0.04935684 1.13228 6.690613 6.614115 6.404019 6.216291 5.486155 3.14753 3.158009 3.079759 2.871705
1237654880734740620 209.700317432949 4.90749597195501 0.02475341 0.6497144 86.9434 17.96512 16.37464 15.63362 15.24948 14.97206 17.85504 16.25945 15.49271 15.12494 14.81779 0.1369968 0.106747 0.07384709 0.0548763 0.04081788 5.369606 5.291839 5.234766 5.36811 5.179179 2.490258 2.441631 2.365658 2.452327 2.33805
1237654880735920255 212.399913131681 4.84735525832713 0.03703268 0 15.94622 19.1377 17.96819 17.28958 16.92438 16.93087 19.26843 17.92433 17.25507 16.875 16.66901 0.1274643 0.09931933 0.06870865 0.05105789 0.03797769 12.08331 6.933254 6.997338 6.606188 6.671326 4.039846 3.2304 3.186346 3.101245 2.528626
1237654881265647637 196.038529546728 5.55323281077904 0.0437203 0.4981034 105.1689 18.42115 16.95638 16.00094 15.52692 15.21513 18.53151 16.68944 15.71674 15.22593 14.79904 0.1545565 0.1204294 0.08331251 0.06191012 0.04604976 68.30031 11.70845 10.61829 10.69702 9.338023 6.388619 4.337857 4.243543 4.061999 3.633129
1237654881272070318 210.754014108412 5.26752517950881 0.04728506 0.07074948 66.4324 19.61774 17.65148 16.78924 16.28761 16.06108 19.25237 17.58152 16.73577 16.26418 15.90738 0.1011119 0.07878572 0.0545036 0.04050202 0.03012606 2.969933 13.29718 13.62539 13.19838 12.12861 5.17518 5.754303 5.613316 5.847448 5.159174
1237654949446287495 226.574628195453 61.1312717973571 0.03906857 0.9944233 163.7255 18.28114 16.48245 15.64765 15.22666 14.95061 18.34985 16.40975 15.5561 15.13562 14.82559 0.05075438 0.03954747 0.02735876 0.02033049 0.01512215 5.376041 5.44991 5.223642 5.191485 5.004251 2.642874 2.286892 2.15351 2.159484 2.035434
1237654949446287506 226.573288579811 61.0955848285264 0.04448145 0.07918419 89.82684 18.42422 17.1622 16.56077 16.17489 15.92147 18.52955 17.21478 16.59107 16.19302 15.89503 0.04454184 0.0347067 0.02400994 0.01784196 0.01327114 14.65488 4.380933 4.015124 3.954553 3.722123 2.130137 1.9929 1.873393 1.841209 1.753257
1237654949987221611 240.155457287682 55.0157490928691 0.04844347 0.07210701 38.83512 19.51483 17.73321 17.23648 16.76639 16.67837 19.38005 17.79214 17.2409 16.83565 16.65715 0.0395679 0.03083104 0.02132877 0.01584956 0.01178916 6.905879 7.890797 7.099129 7.63138 7.117393 3.113253 3.472978 3.175144 3.427959 3.171535
