 z coord_comovil dist_luminosa dist_angular 
  0.227000281         920.729370         1129.73499         750.390564    
  0.228000283         924.552612         1135.35095         752.892822    
  0.229000285         928.373718         1140.97168         755.389343    
  0.230000287         932.192688         1146.59729         757.880066    
  0.231000289         936.009766         1152.22839         760.365173    
  0.232000291         939.824646         1157.86414         762.844482    
  0.233000293         943.637512         1163.50537         765.318176    
  0.234000295         947.448303         1169.15161         767.786133    
  0.235000297         951.257019         1174.80261         770.248413    
  0.236000299         955.063721         1180.45898         772.705078    
  0.237000301         958.868164         1186.12036         775.155945    
  0.238000304         962.670776         1191.78674         777.601440    
  0.239000306         966.471191         1197.45801         780.041077    
  0.240000308         970.269531         1203.13452         782.475281    
  0.241000310         974.065979         1208.81604         784.903931    
  0.242000312         977.860168         1214.50269         787.326782    
  0.243000314         981.652344         1220.19421         789.744263    
  0.244000316         985.442505         1225.89087         792.156128    
  0.245000318         989.230591         1231.59229         794.562500    
  0.246000320         993.016541         1237.29883         796.963318    
  0.247000322         996.800476         1243.01050         799.358582    
  0.248000324         1000.58234         1248.72717         801.748474    
  0.249000326         1004.36218         1254.44861         804.132812    
  0.250000328         1008.13983         1260.17517         806.511658    
  0.251000315         1011.91553         1265.90662         808.885071    
  0.252000302         1015.68909         1271.64307         811.253052    
  0.253000289         1019.46063         1277.38440         813.615601    
  0.254000276         1023.22992         1283.13074         815.972595    
  0.255000263         1026.99719         1288.88171         818.324341    
  0.256000251         1030.76257         1294.63806         820.670654    
  0.257000238         1034.52588         1300.39929         823.011719    
  0.258000225         1038.28711         1306.16553         825.347290    
  0.259000212         1042.04614         1311.93628         827.677490    
  0.260000199         1045.80310         1317.71216         830.002380    
  0.261000186         1049.55798         1323.49280         832.321899    
  0.262000173         1053.31104         1329.27881         834.636230    
  0.263000160         1057.06189         1335.06921         836.945129    
  0.264000148         1060.81055         1340.86487         839.248779    
  0.265000135         1064.55737         1346.66516         841.547241    
  0.266000122         1068.30188         1352.47046         843.840271    
  0.267000109         1072.04468         1358.28064         846.128357    
  0.268000096         1075.78528         1364.09583         848.411011    
  0.269000083         1079.52356         1369.91541         850.688354    
  0.270000070         1083.26001         1375.74036         852.960571    
  0.271000057         1086.99414         1381.56970         855.227539    
  0.272000045         1090.72668         1387.40442         857.489441    
  0.273000032         1094.45679         1393.24353         859.746094    
  0.274000019         1098.18506         1399.08789         861.997681    
  0.275000006         1101.91101         1404.93652         864.243958    
  0.275999993         1105.63513         1410.79053         866.485229    
  0.276999980         1109.35706         1416.64893         868.721252    
  0.277999967         1113.07703         1422.51233         870.952271    
  0.278999954         1116.79492         1428.38086         873.178345    
  0.279999942         1120.51074         1434.25366         875.398987    
  0.280999929         1124.22449         1440.13135         877.614807    
  0.281999916         1127.93591         1446.01367         879.825256    
  0.282999903         1131.64563         1451.90125         882.031006    
  0.283999890         1135.35303         1457.79309         884.231323    
  0.284999877         1139.05847         1463.69006         886.426941    
  0.285999864         1142.76196         1469.59180         888.617493    
  0.286999851         1146.46350         1475.49829         890.803162    
  0.287999839         1150.16284         1481.40955         892.983704    
  0.288999826         1153.85999         1487.32520         895.159119    
  0.289999813         1157.55505         1493.24585         897.329590    
  0.290999800         1161.24817         1499.17126         899.495239    
  0.291999787         1164.93945         1505.10156         901.656006    
  0.292999774         1168.62830         1511.03625         903.811768    
  0.293999761         1172.31531         1516.97571         905.962463    
  0.294999748         1176.00012         1522.91980         908.108398    
  0.295999736         1179.68311         1528.86914         910.249512    
  0.296999723         1183.36389         1534.82263         912.385681    
  0.297999710         1187.04260         1540.78088         914.516785    
  0.298999697         1190.71936         1546.74402         916.643250    
  0.299999684         1194.39404         1552.71191         918.764893    
  0.300999671         1198.06653         1558.68420         920.881470    
  0.301999658         1201.73694         1564.66101         922.993286    
  0.302999645         1205.40552         1570.64282         925.100342    
  0.303999633         1209.07178         1576.62927         927.202515    
  0.304999620         1212.73621         1582.62024         929.300049    
  0.305999607         1216.39844         1588.61584         931.392639    
  0.306999594         1220.05859         1594.61621         933.480530    
  0.307999581         1223.71680         1600.62122         935.563599    
  0.308999568         1227.37280         1606.63049         937.641846    
  0.309999555         1231.02710         1612.64514         939.715637    
  0.310999542         1234.67920         1618.66382         941.784668    
  0.311999530         1238.32898         1624.68713         943.848694    
  0.312999517         1241.97705         1630.71521         945.908203    
  0.313999504         1245.62280         1636.74780         947.962891    
  0.314999491         1249.26648         1642.78479         950.012939    
  0.315999478         1252.90820         1648.82654         952.058289    
  0.316999465         1256.54834         1654.87329         954.099426    
  0.317999452         1260.18579         1660.92419         956.135315    
  0.318999439         1263.82141         1666.97986         958.166809    
  0.319999427         1267.45508         1673.03992         960.193604    
  0.320999414         1271.08655         1679.10449         962.215820    
  0.321999401         1274.71594         1685.17383         964.233337    
  0.322999388         1278.34326         1691.24744         966.246338    
  0.323999375         1281.96875         1697.32593         968.254761    
  0.324999362         1285.59204         1703.40857         970.258667    
  0.325999349         1289.21326         1709.49609         972.257874    
  0.326999336         1292.83264         1715.58801         974.252686    
  0.327999324         1296.44983         1721.68457         976.242859    
  0.328999311         1300.06494         1727.78540         978.228455    
  0.329999298         1303.67810         1733.89111         980.209595    
  0.330999285         1307.28906         1740.00085         982.186218    
  0.331999272         1310.89807         1746.11536         984.158264    
  0.332999259         1314.50500         1752.23413         986.125916    
  0.333999246         1318.10999         1758.35767         988.088928    
  0.334999233         1321.71289         1764.48560         990.047668    
  0.335999221         1325.31360         1770.61804         992.001709    
  0.336999208         1328.91260         1776.75513         993.951721    
  0.337999195         1332.50903         1782.89600         995.896729    
  0.338999182         1336.10364         1789.04187         997.837585    
  0.339999169         1339.69641         1795.19214         999.774048    
  0.340999156         1343.28711         1801.34692         1001.70618    
  0.341999143         1346.87573         1807.50623         1003.63385    
  0.342999130         1350.46228         1813.66968         1005.55713    
  0.343999118         1354.04688         1819.83789         1007.47601    
  0.344999105         1357.62939         1826.01013         1009.39056    
  0.345999092         1361.20959         1832.18689         1011.30048    
  0.346999079         1364.78796         1838.36792         1013.20636    
  0.347999066         1368.36426         1844.55396         1015.10767    
  0.348999053         1371.93860         1850.74390         1017.00488    
  0.349999040         1375.51086         1856.93835         1018.89764    
  0.350999027         1379.08118         1863.13721         1020.78619    
  0.351999015         1382.64929         1869.34045         1022.67035    
  0.352999002         1386.21545         1875.54797         1024.55017    
  0.353998989         1389.77966         1881.76025         1026.42590    
  0.354998976         1393.34180         1887.97656         1028.29724    
  0.355998963         1396.90198         1894.19751         1030.16443    
  0.356998950         1400.45996         1900.42249         1032.02734    
  0.357998937         1404.01587         1906.65198         1033.88574    
  0.358998924         1407.56970         1912.88550         1035.74011    
  0.359998912         1411.12170         1919.12390         1037.59021    
  0.360998899         1414.67163         1925.36658         1039.43628    
  0.361998886         1418.21936         1931.61340         1041.27795    
  0.362998873         1421.76514         1937.86426         1043.11548    
  0.363998860         1425.30908         1944.12012         1044.94885    
  0.364998847         1428.85095         1950.37988         1046.77820    
  0.365998834         1432.39050         1956.64392         1048.60303    
  0.366998821         1435.92834         1962.91223         1050.42395    
  0.367998809         1439.46399         1969.18506         1052.24060    
  0.368998796         1442.99756         1975.46179         1054.05322    
  0.369998783         1446.52930         1981.74329         1055.86169    
  0.370998770         1450.05896         1988.02881         1057.66614    
  0.371998757         1453.58643         1994.31873         1059.46619    
  0.372998744         1457.11206         2000.61292         1061.26257    
  0.373998731         1460.63562         2006.91138         1063.05444    
  0.374998719         1464.15698         2013.21411         1064.84253    
  0.375998706         1467.67639         2019.52100         1066.62634    
  0.376998693         1471.19409         2025.83240         1068.40637    
  0.377998680         1474.70947         2032.14783         1070.18213    
  0.378998667         1478.22290         2038.46741         1071.95386    
  0.379998654         1481.73425         2044.79126         1073.72156    
  0.380998641         1485.24377         2051.11938         1075.48523    
  0.381998628         1488.75073         2057.45166         1077.24475    
  0.382998616         1492.25623         2063.78833         1079.00061    
  0.383998603         1495.75940         2070.12891         1080.75208    
  0.384998590         1499.26074         2076.47388         1082.49988    
  0.385998577         1502.76001         2082.82349         1084.24353    
  0.386998564         1506.25720         2089.17651         1085.98328    
  0.387998551         1509.75244         2095.53442         1087.71912    
  0.388998538         1513.24573         2101.89600         1089.45093    
  0.389998525         1516.73694         2108.26221         1091.17883    
  0.390998513         1520.22620         2114.63232         1092.90283    
  0.391998500         1523.71326         2121.00659         1094.62280    
  0.392998487         1527.19849         2127.38501         1096.33887    
  0.393998474         1530.68164         2133.76782         1098.05115    
  0.394998461         1534.16284         2140.15479         1099.75952    
  0.395998448         1537.64185         2146.54565         1101.46387    
  0.396998435         1541.11890         2152.94067         1103.16443    
  0.397998422         1544.59412         2159.34009         1104.86108    
  0.398998410         1548.06702         2165.74341         1106.55383    
  0.399998397         1551.53845         2172.15137         1108.24292    
  0.400998384         1555.00720         2178.56250         1109.92786    
  0.401998371         1558.47424         2184.97827         1111.60913    
  0.402998358         1561.93945         2191.39844         1113.28674    
  0.403998345         1565.40234         2197.82227         1114.96021    
  0.404998332         1568.86353         2204.25073         1116.63013    
  0.405998319         1572.32263         2210.68311         1118.29626    
  0.406998307         1575.77954         2217.11914         1119.95850    
  0.407998294         1579.23462         2223.55957         1121.61682    
  0.408998281         1582.68774         2230.00415         1123.27161    
  0.409998268         1586.13867         2236.45288         1124.92236    
  0.410998255         1589.58765         2242.90503         1126.56958    
  0.411998242         1593.03455         2249.36182         1128.21277    
  0.412998229         1596.47974         2255.82275         1129.85254    
  0.413998216         1599.92249         2262.28760         1131.48828    
  0.414998204         1603.36340         2268.75635         1133.12048    
  0.415998191         1606.80273         2275.22998         1134.74915    
  0.416998178         1610.23975         2281.70703         1136.37390    
  0.417998165         1613.67456         2288.18774         1137.99475    
  0.418998152         1617.10767         2294.67285         1139.61230    
  0.419998139         1620.53857         2301.16187         1141.22583    
  0.420998126         1623.96765         2307.65503         1142.83594    
  0.421998113         1627.39465         2314.15210         1144.44214    
  0.422998101         1630.81982         2320.65356         1146.04504    
  0.423998088         1634.24280         2327.15845         1147.64392    
  0.424998075         1637.66382         2333.66797         1149.23938    
  0.425998062         1641.08276         2340.18091         1150.83093    
  0.426998049         1644.49976         2346.69800         1152.41907    
  0.427998036         1647.91492         2353.21948         1154.00366    
  0.428998023         1651.32788         2359.74438         1155.58447    
  0.429998010         1654.73901         2366.27368         1157.16174    
  0.430997998         1658.14807         2372.80640         1158.73547    
  0.431997985         1661.55530         2379.34375         1160.30566    
  0.432997972         1664.96033         2385.88477         1161.87219    
  0.433997959         1668.36340         2392.42969         1163.43494    
  0.434997946         1671.76501         2398.97900         1164.99475    
  0.435997933         1675.16382         2405.53198         1166.55029    
  0.436997920         1678.56116         2412.08887         1168.10278    
  0.437997907         1681.95630         2418.64966         1169.65137    
  0.438997895         1685.34961         2425.21436         1171.19666    
  0.439997882         1688.74072         2431.78320         1172.73840    
  0.440997869         1692.12964         2438.35522         1174.27637    
  0.441997856         1695.51685         2444.93164         1175.81091    
  0.442997843         1698.90234         2451.51221         1177.34229    
  0.443997830         1702.28552         2458.09668         1178.86987    
  0.444997817         1705.66687         2464.68481         1180.39417    
  0.445997804         1709.04626         2471.27734         1181.91479    
  0.446997792         1712.42358         2477.87305         1183.43213    
  0.447997779         1715.79895         2484.47314         1184.94580    
  0.448997766         1719.17236         2491.07690         1186.45618    
  0.449997753         1722.54382         2497.68481         1187.96301    
  0.450997740         1725.91309         2504.29565         1189.46643    
  0.451997727         1729.28064         2510.91162         1190.96643    
  0.452997714         1732.64624         2517.53076         1192.46313    
  0.453997701         1736.00964         2524.15381         1193.95618    
  0.454997689         1739.37122         2530.78101         1195.44604    
  0.455997676         1742.73083         2537.41235         1196.93237    
  0.456997663         1746.08862         2544.04688         1198.41553    
  0.457997650         1749.44409         2550.68555         1199.89502    
  0.458997637         1752.79785         2557.32788         1201.37134    
  0.459997624         1756.14954         2563.97412         1202.84412    
  0.460997611         1759.49915         2570.62402         1204.31348    
  0.461997598         1762.84705         2577.27832         1205.77966    
  0.462997586         1766.19287         2583.93604         1207.24255    
  0.463997573         1769.53662         2590.59766         1208.70178    
  0.464997560         1772.87854         2597.26245         1210.15808    
  0.465997547         1776.21851         2603.93213         1211.61084    
  0.466997534         1779.55664         2610.60522         1213.06042    
  0.467997521         1782.89246         2617.28174         1214.50647    
  0.468997508         1786.22656         2623.96216         1215.94934    
  0.469997495         1789.55847         2630.64648         1217.38879    
  0.470997483         1792.88867         2637.33472         1218.82520    
  0.471997470         1796.21680         2644.02661         1220.25806    
  0.472997457         1799.54309         2650.72241         1221.68787    
  0.473997444         1802.86731         2657.42188         1223.11426    
  0.474997431         1806.18945         2664.12451         1224.53735    
  0.475997418         1809.50977         2670.83203         1225.95728    
  0.476997405         1812.82812         2677.54248         1227.37402    
  0.477997392         1816.14465         2684.25708         1228.78748    
  0.478997380         1819.45898         2690.97510         1230.19763    
  0.479997367         1822.77148         2697.69702         1231.60461    
  0.480997354         1826.08215         2704.42285         1233.00842    
  0.481997341         1829.39062         2711.15234         1234.40881    
  0.482997328         1832.69739         2717.88525         1235.80627    
  0.483997315         1836.00195         2724.62207         1237.20032    
  0.484997302         1839.30469         2731.36255         1238.59131    
  0.485997289         1842.60583         2738.10742         1239.97925    
  0.486997277         1845.90430         2744.85474         1241.36365    
  0.487997264         1849.20129         2751.60645         1242.74512    
  0.488997251         1852.49646         2758.36206         1244.12354    
  0.489997238         1855.78967         2765.12134         1245.49866    
  0.490997225         1859.08044         2771.88379         1246.87048    
  0.491997212         1862.36963         2778.65015         1248.23938    
  0.492997199         1865.65686         2785.42065         1249.60510    
  0.493997186         1868.94226         2792.19434         1250.96777    
  0.494997174         1872.22546         2798.97168         1252.32703    
  0.495997161         1875.50696         2805.75317         1253.68347    
  0.496997148         1878.78638         2812.53760         1255.03674    
  0.497997135         1882.06409         2819.32666         1256.38696    
  0.498997122         1885.33948         2826.11841         1257.73401    
  0.499997109         1888.61316         2832.91431         1259.07788    
  0.500997126         1891.88477         2839.71338         1260.41870    
  0.501997113         1895.15466         2846.51685         1261.75647    
  0.502997100         1898.42236         2853.32349         1263.09106    
  0.503997087         1901.68835         2860.13379         1264.42297    
  0.504997075         1904.95227         2866.94727         1265.75146    
  0.505997062         1908.21448         2873.76538         1267.07715    
  0.506997049         1911.47461         2880.58667         1268.39954    
  0.507997036         1914.73254         2887.41089         1269.71912    
  0.508997023         1917.98889         2894.23950         1271.03552    
  0.509997010         1921.24304         2901.07153         1272.34888    
  0.510996997         1924.49548         2907.90723         1273.65942    
  0.511996984         1927.74597         2914.74609         1274.96680    
  0.512996972         1930.99438         2921.58862         1276.27124    
  0.513996959         1934.24133         2928.43530         1277.57275    
  0.514996946         1937.48596         2935.28516         1278.87109    
  0.515996933         1940.72876         2942.13892         1280.16675    
  0.516996920         1943.96960         2948.99585         1281.45923    
  0.517996907         1947.20850         2955.85620         1282.74866    
